qoi,mapCR,model,run,metric,shift,Tmin,Tmax
Np,GONG2152,AWSoM,3,127.46315236875601,0,0.2,0.8
Np,GONG2152,AWSoM,4,23.197351323471757,-7,0.2,0.8
Np,GONG2152,AWSoM,5,54.79965834101758,0,0.2,0.8
Np,GONG2152,AWSoM,6,55.17053066698687,1,0.2,0.8
Np,ADAPT2152,AWSoM,1,76.84245991583207,-1,0.2,0.8
Np,ADAPT2152,AWSoM,2,181.1749214269322,-1,0.2,0.8
Np,ADAPT2152,AWSoM,3,57.81057247190387,0,0.2,0.8
Np,ADAPT2152,AWSoM,4,35.895301413482656,-2,0.2,0.8
Np,ADAPT2152,AWSoM,5,83.49977927311646,-2,0.2,0.8
Np,ADAPT2152,AWSoM,6,4.92810777621964,1,0.2,0.8
Np,GONG2154,AWSoM,1,103.2675301801992,1,0.2,0.8
Np,GONG2154,AWSoM,2,62.08559701794564,-2,0.2,0.8
Np,GONG2154,AWSoM,3,70.76356177922757,-3,0.2,0.8
Np,GONG2154,AWSoM,4,9.084123172017478,0,0.2,0.8
Np,GONG2154,AWSoM,5,14.270987019296577,-4,0.2,0.8
Np,GONG2154,AWSoM,6,101.0159025460656,-1,0.2,0.8
Np,ADAPT2154,AWSoM,1,104.01432337029372,0,0.2,0.8
Np,ADAPT2154,AWSoM,2,27.214702254218317,0,0.2,0.8
Np,ADAPT2154,AWSoM,3,9.604805457775445,0,0.2,0.8
Np,ADAPT2154,AWSoM,4,25.942330054196,1,0.2,0.8
Np,ADAPT2154,AWSoM,5,32.64280016181654,1,0.2,0.8
Np,ADAPT2154,AWSoM,6,22.123040987341728,0,0.2,0.8
Np,GONG2208,AWSoMR,1,9.61553191359375,2,0.2,0.8
Np,GONG2208,AWSoMR,2,5.467516055056499,1,0.2,0.8
Np,GONG2208,AWSoMR,3,26.047277015983248,5,0.2,0.8
Np,GONG2208,AWSoMR,4,10.322162356350674,4,0.2,0.8
Np,GONG2208,AWSoMR,5,10.992479445101639,-1,0.2,0.8
Np,GONG2208,AWSoMR,6,23.999007421549866,10,0.2,0.8
Np,ADAPT2208,AWSoMR,1,56.17674478340721,-5,0.2,0.8
Np,ADAPT2208,AWSoMR,2,9.042219297064632,1,0.2,0.8
Np,ADAPT2208,AWSoMR,3,24.949820595961683,-5,0.2,0.8
Np,ADAPT2208,AWSoMR,4,34.553488841988035,0,0.2,0.8
Np,ADAPT2208,AWSoMR,5,36.84797382347995,-4,0.2,0.8
Np,ADAPT2208,AWSoMR,6,20.627729530980595,-2,0.2,0.8
Np,GONG2209,AWSoMR,1,38.22420605212441,5,0.2,0.8
Np,GONG2209,AWSoMR,2,7.216593020543435,2,0.2,0.8
Np,GONG2209,AWSoMR,3,6.435337816632766,1,0.2,0.8
Np,GONG2209,AWSoMR,4,10.84726551464802,4,0.2,0.8
Np,GONG2209,AWSoMR,5,17.370114629585874,4,0.2,0.8
Np,GONG2209,AWSoMR,6,7.462428519433348,4,0.2,0.8
Np,ADAPT2209,AWSoMR,1,6.396081223312949,4,0.2,0.8
Np,ADAPT2209,AWSoMR,2,6.528593349998591,-2,0.2,0.8
Np,ADAPT2209,AWSoMR,3,11.07885783791737,4,0.2,0.8
Np,ADAPT2209,AWSoMR,4,5.857969806771378,-3,0.2,0.8
Np,ADAPT2209,AWSoMR,5,5.567187073754131,-1,0.2,0.8
Np,ADAPT2209,AWSoMR,6,18.988846513109774,3,0.2,0.8
Np,GONG2152,AWSoMR,1,54.71308283164,0,0.2,0.8
Np,GONG2152,AWSoMR,2,25.41857196587823,2,0.2,0.8
Np,GONG2152,AWSoMR,3,17.097153521321772,4,0.2,0.8
Np,GONG2152,AWSoMR,4,38.851095604428465,0,0.2,0.8
Np,GONG2152,AWSoMR,5,47.59695069850847,2,0.2,0.8
Np,GONG2152,AWSoMR,6,58.045061615708356,-2,0.2,0.8
Np,ADAPT2152,AWSoMR,1,29864.748368668552,6,0.2,0.8
Np,ADAPT2152,AWSoMR,2,5.15537323058537,2,0.2,0.8
Np,ADAPT2152,AWSoMR,3,338339.7650821836,-12,0.2,0.8
Np,ADAPT2152,AWSoMR,6,36.47835683511544,4,0.2,0.8
Np,GONG2154,AWSoMR,1,26.672797956242544,1,0.2,0.8
Np,GONG2154,AWSoMR,2,7.095546724210871,0,0.2,0.8
Np,GONG2154,AWSoMR,3,56.25135317151056,2,0.2,0.8
Np,GONG2154,AWSoMR,4,10.768322439098702,1,0.2,0.8
Np,GONG2154,AWSoMR,5,85.83147707024364,6,0.2,0.8
Np,GONG2154,AWSoMR,6,15.372617789233344,-5,0.2,0.8
Np,ADAPT2154,AWSoMR,1,19961.337412640627,-2,0.2,0.8
Np,ADAPT2154,AWSoMR,2,13.908792667667322,1,0.2,0.8
Np,ADAPT2154,AWSoMR,3,36.8052305025645,-2,0.2,0.8
Np,ADAPT2154,AWSoMR,4,23.19219762290702,1,0.2,0.8
Np,ADAPT2154,AWSoMR,5,32.28522372239388,1,0.2,0.8
Np,ADAPT2154,AWSoMR,6,6.644803336218112,-1,0.2,0.8
T,GONG2208,AWSoM,1,83312.44803440273,3,0.2,0.8
T,GONG2208,AWSoM,2,91611.53393597314,2,0.2,0.8
T,GONG2208,AWSoM,3,82070.57631140083,-6,0.2,0.8
T,GONG2208,AWSoM,4,161287.9250195812,2,0.2,0.8
T,GONG2208,AWSoM,5,149814.22110380288,0,0.2,0.8
T,GONG2208,AWSoM,6,90237.82859931333,-6,0.2,0.8
T,ADAPT2208,AWSoM,1,92954.9156239539,-1,0.2,0.8
T,ADAPT2208,AWSoM,2,70179.13981544135,4,0.2,0.8
T,ADAPT2208,AWSoM,3,72477.0694097297,0,0.2,0.8
T,ADAPT2208,AWSoM,4,94211.004938775,-2,0.2,0.8
T,ADAPT2208,AWSoM,5,90666.88011312902,-1,0.2,0.8
T,ADAPT2208,AWSoM,6,86994.28575130715,-1,0.2,0.8
T,GONG2209,AWSoM,1,170160.57113332377,2,0.2,0.8
T,GONG2209,AWSoM,2,133681.60186215487,2,0.2,0.8
T,GONG2209,AWSoM,3,79862.98392657224,5,0.2,0.8
T,GONG2209,AWSoM,4,77447.14422813302,4,0.2,0.8
T,GONG2209,AWSoM,5,166899.1689821839,2,0.2,0.8
T,GONG2209,AWSoM,6,89908.97995647241,4,0.2,0.8
T,ADAPT2209,AWSoM,1,83919.97705789696,2,0.2,0.8
T,ADAPT2209,AWSoM,2,79623.19734142494,-3,0.2,0.8
T,ADAPT2209,AWSoM,3,87923.45719827253,-3,0.2,0.8
T,ADAPT2209,AWSoM,4,74190.52937870834,2,0.2,0.8
T,ADAPT2209,AWSoM,5,59129.89740820341,-4,0.2,0.8
T,ADAPT2209,AWSoM,6,76459.47771575574,-2,0.2,0.8
T,GONG2152,AWSoM,1,37078.89173332937,-1,0.2,0.8
T,GONG2152,AWSoM,2,27458.849677416725,-2,0.2,0.8
