qoi,mapCR,model,run,metric,shift,Tmin,Tmax
Np,GONG2154,AWSoMR,6,15.99699900277806,-48,0.2,0.8
Np,ADAPT2154,AWSoMR,1,19763.67564496569,-48,0.2,0.8
Np,ADAPT2154,AWSoMR,2,30.574169524749202,-48,0.2,0.8
Np,ADAPT2154,AWSoMR,3,44.324898269703354,-48,0.2,0.8
Np,ADAPT2154,AWSoMR,4,25.38742324674825,48,0.2,0.8
Np,ADAPT2154,AWSoMR,5,39.345616696175796,48,0.2,0.8
Np,ADAPT2154,AWSoMR,6,6.77619632750014,-48,0.2,0.8
T,GONG2208,AWSoM,1,86523.80569019302,48,0.2,0.8
T,GONG2208,AWSoM,2,101722.57165861999,48,0.2,0.8
T,GONG2208,AWSoM,3,83392.06669777259,-20,0.2,0.8
T,GONG2208,AWSoM,4,141861.8728255091,48,0.2,0.8
T,GONG2208,AWSoM,5,150038.28775769097,48,0.2,0.8
T,GONG2208,AWSoM,6,91258.12061720892,-29,0.2,0.8
T,ADAPT2208,AWSoM,1,90954.6487662821,-48,0.2,0.8
T,ADAPT2208,AWSoM,2,68450.3547922442,14,0.2,0.8
T,ADAPT2208,AWSoM,3,72276.39407841364,1,0.2,0.8
T,ADAPT2208,AWSoM,4,95165.6683097155,-24,0.2,0.8
T,ADAPT2208,AWSoM,5,88594.75643337143,-42,0.2,0.8
T,ADAPT2208,AWSoM,6,84100.3258737405,-36,0.2,0.8
T,GONG2209,AWSoM,1,136252.46402037336,48,0.2,0.8
T,GONG2209,AWSoM,2,122448.36232915233,48,0.2,0.8
T,GONG2209,AWSoM,3,80936.0792914408,37,0.2,0.8
T,GONG2209,AWSoM,4,69628.50279245811,42,0.2,0.8
T,GONG2209,AWSoM,5,131689.27523787023,48,0.2,0.8
T,GONG2209,AWSoM,6,89254.83491357615,13,0.2,0.8
T,ADAPT2209,AWSoM,1,84833.50868328681,29,0.2,0.8
T,ADAPT2209,AWSoM,2,77689.81222314146,-11,0.2,0.8
T,ADAPT2209,AWSoM,3,88523.65470615204,-14,0.2,0.8
T,ADAPT2209,AWSoM,4,75911.89996263882,21,0.2,0.8
T,ADAPT2209,AWSoM,5,56184.383879706256,-8,0.2,0.8
T,ADAPT2209,AWSoM,6,83436.9345457209,-48,0.2,0.8
T,GONG2152,AWSoM,1,33018.98173012115,-27,0.2,0.8
T,GONG2152,AWSoM,2,25079.070326218465,-48,0.2,0.8
T,GONG2152,AWSoM,3,29025.80491148553,1,0.2,0.8
T,GONG2152,AWSoM,4,32114.403157362634,-48,0.2,0.8
T,GONG2152,AWSoM,5,29902.038589001568,48,0.2,0.8
T,GONG2152,AWSoM,6,27220.74998669654,48,0.2,0.8
T,ADAPT2152,AWSoM,1,45040.19268010827,-48,0.2,0.8
T,ADAPT2152,AWSoM,2,35674.70697553017,-30,0.2,0.8
T,ADAPT2152,AWSoM,3,43250.26548014716,24,0.2,0.8
T,ADAPT2152,AWSoM,4,45727.60719178993,-48,0.2,0.8
T,ADAPT2152,AWSoM,5,44482.44678094739,-48,0.2,0.8
T,ADAPT2152,AWSoM,6,53006.38176083152,48,0.2,0.8
T,GONG2154,AWSoM,1,54817.31069015556,48,0.2,0.8
T,GONG2154,AWSoM,2,53901.76179237433,-48,0.2,0.8
T,GONG2154,AWSoM,3,57922.33071252637,-48,0.2,0.8
T,GONG2154,AWSoM,4,58940.59242679845,2,0.2,0.8
T,GONG2154,AWSoM,5,59626.62450806916,-48,0.2,0.8
T,GONG2154,AWSoM,6,49446.359223221574,-13,0.2,0.8
T,ADAPT2154,AWSoM,1,93967.23228783856,8,0.2,0.8
T,ADAPT2154,AWSoM,2,98246.87136026743,-48,0.2,0.8
T,ADAPT2154,AWSoM,3,95350.54619808414,-48,0.2,0.8
T,ADAPT2154,AWSoM,4,99975.8824670556,14,0.2,0.8
T,ADAPT2154,AWSoM,5,100672.51025107877,25,0.2,0.8
T,ADAPT2154,AWSoM,6,99375.16993718414,48,0.2,0.8
T,GONG2208,AWSoMR,1,85046.82498525936,44,0.2,0.8
T,GONG2208,AWSoMR,2,91064.40880281954,-48,0.2,0.8
T,GONG2208,AWSoMR,3,90706.45973333082,48,0.2,0.8
T,GONG2208,AWSoMR,4,100060.25301611223,48,0.2,0.8
T,GONG2208,AWSoMR,5,85677.68823689433,48,0.2,0.8
T,GONG2208,AWSoMR,6,88861.5083259499,48,0.2,0.8
T,ADAPT2208,AWSoMR,1,96948.56177105733,-48,0.2,0.8
T,ADAPT2208,AWSoMR,2,87399.18590204454,-48,0.2,0.8
T,ADAPT2208,AWSoMR,3,97976.54519706212,-48,0.2,0.8
T,ADAPT2208,AWSoMR,4,85402.30351552108,-48,0.2,0.8
T,ADAPT2208,AWSoMR,5,90717.34726442292,-48,0.2,0.8
T,ADAPT2208,AWSoMR,6,92456.4625301728,-48,0.2,0.8
T,GONG2209,AWSoMR,1,71740.42121103608,38,0.2,0.8
T,GONG2209,AWSoMR,2,90112.09323570254,48,0.2,0.8
