qoi,mapCR,model,t,value
B,ADAPT2209,AWSoMR,199,6.0
B,ADAPT2209,AWSoMR,200,6.3000001907
B,ADAPT2209,AWSoMR,201,5.9000000954
B,ADAPT2209,AWSoMR,202,7.4000000954
B,ADAPT2209,AWSoMR,203,7.3000001907
B,ADAPT2209,AWSoMR,204,6.6999998093
B,ADAPT2209,AWSoMR,205,5.4000000954
B,ADAPT2209,AWSoMR,206,5.0999999046
B,ADAPT2209,AWSoMR,207,6.1999998093
B,ADAPT2209,AWSoMR,208,6.3000001907
B,ADAPT2209,AWSoMR,209,5.4000000954
B,ADAPT2209,AWSoMR,210,5.9000000954
B,ADAPT2209,AWSoMR,211,4.5
B,ADAPT2209,AWSoMR,212,3.5999999046
B,ADAPT2209,AWSoMR,213,3.7999999523
B,ADAPT2209,AWSoMR,214,3.7000000477
B,ADAPT2209,AWSoMR,215,3.5999999046
B,ADAPT2209,AWSoMR,216,4.1999998093
B,ADAPT2209,AWSoMR,217,4.0
B,ADAPT2209,AWSoMR,218,4.8000001907
B,ADAPT2209,AWSoMR,219,4.8000001907
B,ADAPT2209,AWSoMR,220,4.5
B,ADAPT2209,AWSoMR,221,3.5999999046
B,ADAPT2209,AWSoMR,222,4.5999999046
B,ADAPT2209,AWSoMR,223,4.6999998093
B,ADAPT2209,AWSoMR,224,5.0999999046
B,ADAPT2209,AWSoMR,225,4.5999999046
B,ADAPT2209,AWSoMR,226,4.0999999046
B,ADAPT2209,AWSoMR,227,4.0999999046
B,ADAPT2209,AWSoMR,228,3.5
B,ADAPT2209,AWSoMR,229,3.7000000477
B,ADAPT2209,AWSoMR,230,3.5999999046
B,ADAPT2209,AWSoMR,231,3.5
B,ADAPT2209,AWSoMR,232,3.5
B,ADAPT2209,AWSoMR,233,3.4000000954
B,ADAPT2209,AWSoMR,234,3.2999999523
B,ADAPT2209,AWSoMR,235,2.9000000954
B,ADAPT2209,AWSoMR,236,2.5999999046
B,ADAPT2209,AWSoMR,237,2.0999999046
B,ADAPT2209,AWSoMR,238,2.0
B,ADAPT2209,AWSoMR,239,1.7000000477
B,ADAPT2209,AWSoMR,240,2.2000000477
B,ADAPT2209,AWSoMR,241,2.0999999046
B,ADAPT2209,AWSoMR,242,2.2999999523
B,ADAPT2209,AWSoMR,243,2.2999999523
B,ADAPT2209,AWSoMR,244,3.5999999046
B,ADAPT2209,AWSoMR,245,4.0999999046
B,ADAPT2209,AWSoMR,246,4.8000001907
B,ADAPT2209,AWSoMR,247,5.3000001907
B,ADAPT2209,AWSoMR,248,5.5999999046
B,ADAPT2209,AWSoMR,249,4.5999999046
B,ADAPT2209,AWSoMR,250,4.4000000954
B,ADAPT2209,AWSoMR,251,4.0
B,ADAPT2209,AWSoMR,252,4.1999998093
B,ADAPT2209,AWSoMR,253,3.2999999523
B,ADAPT2209,AWSoMR,254,4.8000001907
B,ADAPT2209,AWSoMR,255,7.6999998093
B,ADAPT2209,AWSoMR,256,7.3000001907
B,ADAPT2209,AWSoMR,257,7.1999998093
B,ADAPT2209,AWSoMR,258,7.6999998093
B,ADAPT2209,AWSoMR,259,6.5
B,ADAPT2209,AWSoMR,260,6.4000000954
B,ADAPT2209,AWSoMR,261,5.9000000954
B,ADAPT2209,AWSoMR,262,5.5999999046
B,ADAPT2209,AWSoMR,263,4.5999999046
B,ADAPT2209,AWSoMR,264,4.5
B,ADAPT2209,AWSoMR,265,4.4000000954
B,ADAPT2209,AWSoMR,266,5.0999999046
B,ADAPT2209,AWSoMR,267,4.0
B,ADAPT2209,AWSoMR,268,5.1999998093
B,ADAPT2209,AWSoMR,269,5.5
B,ADAPT2209,AWSoMR,270,5.0
B,ADAPT2209,AWSoMR,271,4.5999999046
B,ADAPT2209,AWSoMR,272,3.5999999046
B,ADAPT2209,AWSoMR,273,4.1999998093
B,ADAPT2209,AWSoMR,274,4.3000001907
B,ADAPT2209,AWSoMR,275,4.0999999046
B,ADAPT2209,AWSoMR,276,3.5999999046
B,ADAPT2209,AWSoMR,277,3.2000000477
B,ADAPT2209,AWSoMR,278,2.9000000954
B,ADAPT2209,AWSoMR,279,3.0
B,ADAPT2209,AWSoMR,280,3.0
B,ADAPT2209,AWSoMR,281,3.7000000477
B,ADAPT2209,AWSoMR,282,4.0999999046
B,ADAPT2209,AWSoMR,283,4.8000001907
B,ADAPT2209,AWSoMR,284,4.5999999046
B,ADAPT2209,AWSoMR,285,5.0
B,ADAPT2209,AWSoMR,286,3.7999999523
B,ADAPT2209,AWSoMR,287,2.2000000477
B,ADAPT2209,AWSoMR,288,3.5999999046
B,ADAPT2209,AWSoMR,289,2.7000000477
B,ADAPT2209,AWSoMR,290,3.9000000954
B,ADAPT2209,AWSoMR,291,4.8000001907
B,ADAPT2209,AWSoMR,292,4.0
B,ADAPT2209,AWSoMR,293,3.2000000477
B,ADAPT2209,AWSoMR,294,2.5
B,ADAPT2209,AWSoMR,295,3.5999999046
B,ADAPT2209,AWSoMR,296,1.3999999762
B,ADAPT2209,AWSoMR,297,1.0
B,ADAPT2209,AWSoMR,298,3.2999999523
B,ADAPT2209,AWSoMR,299,4.1999998093
B,ADAPT2209,AWSoMR,300,3.7999999523
B,ADAPT2209,AWSoMR,301,3.7000000477
B,ADAPT2209,AWSoMR,302,3.4000000954
B,ADAPT2209,AWSoMR,303,3.2999999523
B,ADAPT2209,AWSoMR,304,2.4000000954
B,ADAPT2209,AWSoMR,305,1.5
B,ADAPT2209,AWSoMR,306,1.7999999523
B,ADAPT2209,AWSoMR,307,3.2999999523
B,ADAPT2209,AWSoMR,308,2.4000000954
B,ADAPT2209,AWSoMR,309,2.2000000477
B,ADAPT2209,AWSoMR,310,1.6000000238
B,ADAPT2209,AWSoMR,311,1.7999999523
B,ADAPT2209,AWSoMR,312,1.7999999523
B,ADAPT2209,AWSoMR,313,1.6000000238
B,ADAPT2209,AWSoMR,314,2.7000000477
B,ADAPT2209,AWSoMR,315,3.0999999046
B,ADAPT2209,AWSoMR,316,3.0999999046
B,ADAPT2209,AWSoMR,317,2.7999999523
B,ADAPT2209,AWSoMR,318,2.9000000954
B,ADAPT2209,AWSoMR,319,3.0
B,ADAPT2209,AWSoMR,320,3.2000000477
B,ADAPT2209,AWSoMR,321,2.7000000477
B,ADAPT2209,AWSoMR,322,2.9000000954
B,ADAPT2209,AWSoMR,323,1.8999999762
B,ADAPT2209,AWSoMR,324,1.8999999762
B,ADAPT2209,AWSoMR,325,1.7000000477
B,ADAPT2209,AWSoMR,326,2.2999999523
B,ADAPT2209,AWSoMR,327,2.4000000954
B,ADAPT2209,AWSoMR,328,2.5999999046
B,ADAPT2209,AWSoMR,329,2.4000000954
B,ADAPT2209,AWSoMR,330,2.5999999046
B,ADAPT2209,AWSoMR,331,3.0999999046
B,ADAPT2209,AWSoMR,332,3.0999999046
B,ADAPT2209,AWSoMR,333,3.0999999046
B,ADAPT2209,AWSoMR,334,2.9000000954
B,ADAPT2209,AWSoMR,335,2.7999999523
B,ADAPT2209,AWSoMR,336,3.4000000954
B,ADAPT2209,AWSoMR,337,3.7000000477
B,ADAPT2209,AWSoMR,338,4.3000001907
B,ADAPT2209,AWSoMR,339,5.9000000954
B,ADAPT2209,AWSoMR,340,5.1999998093
B,ADAPT2209,AWSoMR,341,5.5
B,ADAPT2209,AWSoMR,342,11.5
B,ADAPT2209,AWSoMR,343,15.5
B,ADAPT2209,AWSoMR,344,16.600000381
B,ADAPT2209,AWSoMR,345,14.0
B,ADAPT2209,AWSoMR,346,15.100000381
B,ADAPT2209,AWSoMR,347,10.699999809
B,ADAPT2209,AWSoMR,348,12.699999809
B,ADAPT2209,AWSoMR,349,9.6999998093
B,ADAPT2209,AWSoMR,350,9.0
B,ADAPT2209,AWSoMR,351,7.8000001907
B,ADAPT2209,AWSoMR,352,6.8000001907
B,ADAPT2209,AWSoMR,353,7.1999998093
B,ADAPT2209,AWSoMR,354,7.0999999046
B,ADAPT2209,AWSoMR,355,6.5999999046
B,ADAPT2209,AWSoMR,356,6.6999998093
B,ADAPT2209,AWSoMR,357,6.6999998093
B,ADAPT2209,AWSoMR,358,6.6999998093
B,ADAPT2209,AWSoMR,359,6.8000001907
B,ADAPT2209,AWSoMR,360,6.8000001907
B,ADAPT2209,AWSoMR,361,7.0
B,ADAPT2209,AWSoMR,362,7.4000000954
B,ADAPT2209,AWSoMR,363,7.8000001907
B,ADAPT2209,AWSoMR,364,7.9000000954
B,ADAPT2209,AWSoMR,365,8.0
B,ADAPT2209,AWSoMR,366,7.5999999046
B,ADAPT2209,AWSoMR,367,6.8000001907
B,ADAPT2209,AWSoMR,368,5.8000001907
B,ADAPT2209,AWSoMR,369,4.9000000954
B,ADAPT2209,AWSoMR,370,4.0999999046
B,ADAPT2209,AWSoMR,371,4.0
B,ADAPT2209,AWSoMR,372,4.8000001907
B,ADAPT2209,AWSoMR,373,4.5999999046
B,ADAPT2209,AWSoMR,374,4.3000001907
B,ADAPT2209,AWSoMR,375,4.1999998093
B,ADAPT2209,AWSoMR,376,3.5
B,ADAPT2209,AWSoMR,377,4.1999998093
B,ADAPT2209,AWSoMR,378,4.1999998093
B,ADAPT2209,AWSoMR,379,4.8000001907
B,ADAPT2209,AWSoMR,380,3.9000000954
B,ADAPT2209,AWSoMR,381,4.8000001907
B,ADAPT2209,AWSoMR,382,4.3000001907
B,ADAPT2209,AWSoMR,383,4.8000001907
B,ADAPT2209,AWSoMR,384,5.0999999046
B,ADAPT2209,AWSoMR,385,4.6999998093
B,ADAPT2209,AWSoMR,386,4.6999998093
B,ADAPT2209,AWSoMR,387,4.5999999046
B,ADAPT2209,AWSoMR,388,4.4000000954
B,ADAPT2209,AWSoMR,389,4.9000000954
B,ADAPT2209,AWSoMR,390,4.6999998093
B,ADAPT2209,AWSoMR,391,4.9000000954
B,ADAPT2209,AWSoMR,392,4.1999998093
B,ADAPT2209,AWSoMR,393,4.5999999046
B,ADAPT2209,AWSoMR,394,4.5
B,ADAPT2209,AWSoMR,395,4.9000000954
B,ADAPT2209,AWSoMR,396,4.5
B,ADAPT2209,AWSoMR,397,4.1999998093
B,ADAPT2209,AWSoMR,398,4.0999999046
B,ADAPT2209,AWSoMR,399,4.3000001907
B,ADAPT2209,AWSoMR,400,3.5
B,ADAPT2209,AWSoMR,401,2.7999999523
B,ADAPT2209,AWSoMR,402,3.2999999523
B,ADAPT2209,AWSoMR,403,3.4000000954
B,ADAPT2209,AWSoMR,404,3.5999999046
B,ADAPT2209,AWSoMR,405,4.6999998093
B,ADAPT2209,AWSoMR,406,4.6999998093
B,ADAPT2209,AWSoMR,407,4.6999998093
B,ADAPT2209,AWSoMR,408,4.8000001907
B,ADAPT2209,AWSoMR,409,4.3000001907
B,ADAPT2209,AWSoMR,410,4.9000000954
B,ADAPT2209,AWSoMR,411,5.4000000954
B,ADAPT2209,AWSoMR,412,4.8000001907
B,ADAPT2209,AWSoMR,413,3.9000000954
B,ADAPT2209,AWSoMR,414,7.0
B,ADAPT2209,AWSoMR,415,6.8000001907
B,ADAPT2209,AWSoMR,416,6.5
B,ADAPT2209,AWSoMR,417,5.0999999046
B,ADAPT2209,AWSoMR,418,5.1999998093
B,ADAPT2209,AWSoMR,419,6.5
B,ADAPT2209,AWSoMR,420,5.8000001907
B,ADAPT2209,AWSoMR,421,5.5
B,ADAPT2209,AWSoMR,422,5.0999999046
B,ADAPT2209,AWSoMR,423,4.6999998093
B,ADAPT2209,AWSoMR,424,4.4000000954
B,ADAPT2209,AWSoMR,425,3.2999999523
B,ADAPT2209,AWSoMR,426,4.4000000954
B,ADAPT2209,AWSoMR,427,4.0
B,ADAPT2209,AWSoMR,428,4.3000001907
B,ADAPT2209,AWSoMR,429,3.7999999523
B,ADAPT2209,AWSoMR,430,3.7999999523
B,ADAPT2209,AWSoMR,431,3.9000000954
B,ADAPT2209,AWSoMR,432,4.0
B,ADAPT2209,AWSoMR,433,4.1999998093
B,ADAPT2209,AWSoMR,434,3.5
B,ADAPT2209,AWSoMR,435,4.0
B,ADAPT2209,AWSoMR,436,3.5999999046
B,ADAPT2209,AWSoMR,437,2.7000000477
B,ADAPT2209,AWSoMR,438,3.0
B,ADAPT2209,AWSoMR,439,2.2999999523
B,ADAPT2209,AWSoMR,440,2.7000000477
B,ADAPT2209,AWSoMR,441,2.5
B,ADAPT2209,AWSoMR,442,2.5
B,ADAPT2209,AWSoMR,443,3.2999999523
B,ADAPT2209,AWSoMR,444,3.0
B,ADAPT2209,AWSoMR,445,3.5
B,ADAPT2209,AWSoMR,446,3.5999999046
B,ADAPT2209,AWSoMR,447,4.0
B,ADAPT2209,AWSoMR,448,4.3000001907
B,ADAPT2209,AWSoMR,449,3.5999999046
B,ADAPT2209,AWSoMR,450,2.7000000477
B,ADAPT2209,AWSoMR,451,2.9000000954
B,ADAPT2209,AWSoMR,452,3.0
B,ADAPT2209,AWSoMR,453,3.0
B,ADAPT2209,AWSoMR,454,3.2999999523
B,ADAPT2209,AWSoMR,455,3.2999999523
B,ADAPT2209,AWSoMR,456,3.4000000954
B,ADAPT2209,AWSoMR,457,3.2000000477
B,ADAPT2209,AWSoMR,458,3.2999999523
B,ADAPT2209,AWSoMR,459,3.0999999046
B,ADAPT2209,AWSoMR,460,3.0999999046
B,ADAPT2209,AWSoMR,461,3.2999999523
B,ADAPT2209,AWSoMR,462,3.4000000954
B,ADAPT2209,AWSoMR,463,3.2000000477
B,ADAPT2209,AWSoMR,464,3.2000000477
B,ADAPT2209,AWSoMR,465,3.7999999523
B,ADAPT2209,AWSoMR,466,3.5999999046
B,ADAPT2209,AWSoMR,467,2.5
B,ADAPT2209,AWSoMR,468,2.7000000477
B,ADAPT2209,AWSoMR,469,2.0999999046
B,ADAPT2209,AWSoMR,470,2.5999999046
B,ADAPT2209,AWSoMR,471,3.5999999046
B,ADAPT2209,AWSoMR,472,3.5999999046
B,ADAPT2209,AWSoMR,473,3.2999999523
B,ADAPT2209,AWSoMR,474,3.4000000954
B,ADAPT2209,AWSoMR,475,3.9000000954
B,ADAPT2209,AWSoMR,476,4.6999998093
B,ADAPT2209,AWSoMR,477,4.8000001907
B,ADAPT2209,AWSoMR,478,4.6999998093
B,ADAPT2209,AWSoMR,479,5.5
B,ADAPT2209,AWSoMR,480,7.0
B,ADAPT2209,AWSoMR,481,6.3000001907
B,ADAPT2209,AWSoMR,482,5.9000000954
B,ADAPT2209,AWSoMR,483,5.6999998093
B,ADAPT2209,AWSoMR,484,4.3000001907
B,ADAPT2209,AWSoMR,485,7.5
B,ADAPT2209,AWSoMR,486,6.9000000954
B,ADAPT2209,AWSoMR,487,7.0
B,ADAPT2209,AWSoMR,488,8.3999996185
B,ADAPT2209,AWSoMR,489,8.3000001907
B,ADAPT2209,AWSoMR,490,9.1999998093
B,ADAPT2209,AWSoMR,491,10.100000381
B,ADAPT2209,AWSoMR,492,9.0
B,ADAPT2209,AWSoMR,493,11.0
B,ADAPT2209,AWSoMR,494,11.300000191
B,ADAPT2209,AWSoMR,495,10.100000381
B,ADAPT2209,AWSoMR,496,10.100000381
B,ADAPT2209,AWSoMR,497,8.3000001907
B,ADAPT2209,AWSoMR,498,8.6999998093
B,ADAPT2209,AWSoMR,499,7.0
B,ADAPT2209,AWSoMR,500,5.5999999046
B,ADAPT2209,AWSoMR,501,6.3000001907
B,ADAPT2209,AWSoMR,502,6.4000000954
B,ADAPT2209,AWSoMR,503,6.0
B,ADAPT2209,AWSoMR,504,4.9000000954
B,ADAPT2209,AWSoMR,505,5.4000000954
B,ADAPT2209,AWSoMR,506,5.8000001907
B,ADAPT2209,AWSoMR,507,5.4000000954
B,ADAPT2209,AWSoMR,508,6.0999999046
B,ADAPT2209,AWSoMR,509,5.5999999046
B,ADAPT2209,AWSoMR,510,7.0999999046
B,ADAPT2209,AWSoMR,511,6.0
B,ADAPT2209,AWSoMR,512,6.8000001907
B,ADAPT2209,AWSoMR,513,6.1999998093
B,ADAPT2209,AWSoMR,514,5.9000000954
B,ADAPT2209,AWSoMR,515,5.6999998093
B,ADAPT2209,AWSoMR,516,6.1999998093
B,ADAPT2209,AWSoMR,517,6.0
B,ADAPT2209,AWSoMR,518,6.5999999046
B,ADAPT2209,AWSoMR,519,6.5
B,ADAPT2209,AWSoMR,520,6.3000001907
B,ADAPT2209,AWSoMR,521,5.5
B,ADAPT2209,AWSoMR,522,5.9000000954
B,ADAPT2209,AWSoMR,523,5.6999998093
B,ADAPT2209,AWSoMR,524,5.1999998093
B,ADAPT2209,AWSoMR,525,4.1999998093
B,ADAPT2209,AWSoMR,526,3.7000000477
B,ADAPT2209,AWSoMR,527,3.9000000954
B,ADAPT2209,AWSoMR,528,3.9000000954
B,ADAPT2209,AWSoMR,529,4.0999999046
B,ADAPT2209,AWSoMR,530,4.0
B,ADAPT2209,AWSoMR,531,3.9000000954
B,ADAPT2209,AWSoMR,532,3.7999999523
B,ADAPT2209,AWSoMR,533,3.7999999523
B,ADAPT2209,AWSoMR,534,4.0999999046
B,ADAPT2209,AWSoMR,535,3.5
B,ADAPT2209,AWSoMR,536,3.9000000954
B,ADAPT2209,AWSoMR,537,4.0
B,ADAPT2209,AWSoMR,538,4.8000001907
B,ADAPT2209,AWSoMR,539,4.3000001907
B,ADAPT2209,AWSoMR,540,4.0999999046
B,ADAPT2209,AWSoMR,541,3.7000000477
B,ADAPT2209,AWSoMR,542,3.7000000477
B,ADAPT2209,AWSoMR,543,4.5
B,ADAPT2209,AWSoMR,544,3.5999999046
B,ADAPT2209,AWSoMR,545,3.9000000954
B,ADAPT2209,AWSoMR,546,3.7000000477
B,ADAPT2209,AWSoMR,547,3.5999999046
B,ADAPT2209,AWSoMR,548,3.9000000954
B,ADAPT2209,AWSoMR,549,4.0
B,ADAPT2209,AWSoMR,550,4.1999998093
B,ADAPT2209,AWSoMR,551,4.0
B,ADAPT2209,AWSoMR,552,3.9000000954
B,ADAPT2209,AWSoMR,553,4.0999999046
B,ADAPT2209,AWSoMR,554,4.0
B,ADAPT2209,AWSoMR,555,3.7999999523
B,ADAPT2209,AWSoMR,556,4.0
B,ADAPT2209,AWSoMR,557,3.4000000954
B,ADAPT2209,AWSoMR,558,4.0
B,ADAPT2209,AWSoMR,559,3.7000000477
B,ADAPT2209,AWSoMR,560,3.4000000954
B,ADAPT2209,AWSoMR,561,3.7000000477
B,ADAPT2209,AWSoMR,562,4.3000001907
B,ADAPT2209,AWSoMR,563,4.4000000954
B,ADAPT2209,AWSoMR,564,4.0999999046
B,ADAPT2209,AWSoMR,565,3.9000000954
B,ADAPT2209,AWSoMR,566,3.4000000954
B,ADAPT2209,AWSoMR,567,3.2999999523
B,ADAPT2209,AWSoMR,568,3.2999999523
B,ADAPT2209,AWSoMR,569,3.2999999523
B,ADAPT2209,AWSoMR,570,3.5
B,ADAPT2209,AWSoMR,571,3.7000000477
B,ADAPT2209,AWSoMR,572,3.0999999046
B,ADAPT2209,AWSoMR,573,3.0999999046
B,ADAPT2209,AWSoMR,574,3.7999999523
B,ADAPT2209,AWSoMR,575,4.0999999046
B,ADAPT2209,AWSoMR,576,4.6999998093
B,ADAPT2209,AWSoMR,577,4.5
B,ADAPT2209,AWSoMR,578,4.5
B,ADAPT2209,AWSoMR,579,3.5999999046
B,ADAPT2209,AWSoMR,580,3.7999999523
B,ADAPT2209,AWSoMR,581,4.0999999046
B,ADAPT2209,AWSoMR,582,3.4000000954
B,ADAPT2209,AWSoMR,583,2.5999999046
B,ADAPT2209,AWSoMR,584,2.2999999523
B,ADAPT2209,AWSoMR,585,2.9000000954
B,ADAPT2209,AWSoMR,586,3.0
B,ADAPT2209,AWSoMR,587,3.0
B,ADAPT2209,AWSoMR,588,3.0
B,ADAPT2209,AWSoMR,589,3.0999999046
B,ADAPT2209,AWSoMR,590,3.2000000477
B,ADAPT2209,AWSoMR,591,3.4000000954
B,ADAPT2209,AWSoMR,592,3.4000000954
B,ADAPT2209,AWSoMR,593,3.0999999046
B,ADAPT2209,AWSoMR,594,3.0999999046
B,ADAPT2209,AWSoMR,595,3.0
B,ADAPT2209,AWSoMR,596,3.0
B,ADAPT2209,AWSoMR,597,2.5
B,ADAPT2209,AWSoMR,598,2.7000000477
B,ADAPT2209,AWSoMR,599,2.7999999523
B,ADAPT2209,AWSoMR,600,2.5999999046
B,ADAPT2209,AWSoMR,601,2.0999999046
B,ADAPT2209,AWSoMR,602,2.7000000477
B,ADAPT2209,AWSoMR,603,3.0999999046
B,ADAPT2209,AWSoMR,604,3.5
B,ADAPT2209,AWSoMR,605,3.5999999046
B,ADAPT2209,AWSoMR,606,3.0999999046
B,ADAPT2209,AWSoMR,607,3.2999999523
B,ADAPT2209,AWSoMR,608,3.4000000954
B,ADAPT2209,AWSoMR,609,2.7000000477
B,ADAPT2209,AWSoMR,610,3.0999999046
B,ADAPT2209,AWSoMR,611,2.9000000954
B,ADAPT2209,AWSoMR,612,3.2000000477
B,ADAPT2209,AWSoMR,613,3.0
B,ADAPT2209,AWSoMR,614,2.9000000954
B,ADAPT2209,AWSoMR,615,3.0999999046
B,ADAPT2209,AWSoMR,616,3.2000000477
B,ADAPT2209,AWSoMR,617,3.0999999046
B,ADAPT2209,AWSoMR,618,3.0
B,ADAPT2209,AWSoMR,619,3.0999999046
B,ADAPT2209,AWSoMR,620,3.0999999046
B,ADAPT2209,AWSoMR,621,2.7999999523
B,ADAPT2209,AWSoMR,622,2.9000000954
B,ADAPT2209,AWSoMR,623,2.7999999523
B,ADAPT2209,AWSoMR,624,3.2999999523
B,ADAPT2209,AWSoMR,625,3.2000000477
B,ADAPT2209,AWSoMR,626,2.9000000954
B,ADAPT2209,AWSoMR,627,2.4000000954
B,ADAPT2209,AWSoMR,628,2.5
B,ADAPT2209,AWSoMR,629,2.5999999046
B,ADAPT2209,AWSoMR,630,2.5
B,ADAPT2209,AWSoMR,631,2.5
B,ADAPT2209,AWSoMR,632,2.2999999523
B,ADAPT2209,AWSoMR,633,1.8999999762
B,ADAPT2209,AWSoMR,634,2.2000000477
B,ADAPT2209,AWSoMR,635,2.2000000477
B,ADAPT2209,AWSoMR,636,2.2999999523
B,ADAPT2209,AWSoMR,637,1.6000000238
B,ADAPT2209,AWSoMR,638,2.7999999523
B,ADAPT2209,AWSoMR,639,3.0999999046
B,ADAPT2209,AWSoMR,640,3.0
B,ADAPT2209,AWSoMR,641,2.5
B,ADAPT2209,AWSoMR,642,2.0999999046
B,ADAPT2209,AWSoMR,643,2.5999999046
B,ADAPT2209,AWSoMR,644,2.5999999046
B,ADAPT2209,AWSoMR,645,2.4000000954
B,ADAPT2209,AWSoMR,646,2.9000000954
B,ADAPT2209,AWSoMR,647,3.7999999523
B,ADAPT2209,AWSoMR,648,4.1999998093
B,ADAPT2209,AWSoMR,649,3.9000000954
B,ADAPT2209,AWSoMR,650,3.4000000954
B,ADAPT2209,AWSoMR,651,3.9000000954
B,ADAPT2209,AWSoMR,652,3.7999999523
B,ADAPT2209,AWSoMR,653,3.9000000954
B,ADAPT2209,AWSoMR,654,3.7999999523
B,ADAPT2209,AWSoMR,655,4.0999999046
B,ADAPT2209,AWSoMR,656,3.7000000477
B,ADAPT2209,AWSoMR,657,3.9000000954
B,ADAPT2209,AWSoMR,658,3.4000000954
B,ADAPT2209,AWSoMR,659,3.9000000954
B,ADAPT2209,AWSoMR,660,3.5
B,ADAPT2209,AWSoMR,661,3.5
B,ADAPT2209,AWSoMR,662,3.9000000954
B,ADAPT2209,AWSoMR,663,4.0
B,ADAPT2209,AWSoMR,664,4.4000000954
B,ADAPT2209,AWSoMR,665,4.5999999046
B,ADAPT2209,AWSoMR,666,4.0999999046
B,ADAPT2209,AWSoMR,667,3.0
B,ADAPT2209,AWSoMR,668,2.4000000954
B,ADAPT2209,AWSoMR,669,1.8999999762
B,ADAPT2209,AWSoMR,670,2.7000000477
B,ADAPT2209,AWSoMR,671,3.7000000477
B,ADAPT2209,AWSoMR,672,3.5999999046
B,ADAPT2209,AWSoMR,673,3.4000000954
B,ADAPT2209,AWSoMR,674,3.2000000477
B,ADAPT2209,AWSoMR,675,2.4000000954
B,ADAPT2209,AWSoMR,676,3.2000000477
B,ADAPT2209,AWSoMR,677,5.6999998093
B,ADAPT2209,AWSoMR,678,6.9000000954
B,ADAPT2209,AWSoMR,679,8.1999998093
B,ADAPT2209,AWSoMR,680,8.5
B,ADAPT2209,AWSoMR,681,7.4000000954
B,ADAPT2209,AWSoMR,682,7.5
B,ADAPT2209,AWSoMR,683,6.3000001907
B,ADAPT2209,AWSoMR,684,4.8000001907
B,ADAPT2209,AWSoMR,685,5.1999998093
B,ADAPT2209,AWSoMR,686,5.6999998093
B,ADAPT2209,AWSoMR,687,8.1000003815
B,ADAPT2209,AWSoMR,688,7.1999998093
B,ADAPT2209,AWSoMR,689,7.1999998093
B,ADAPT2209,AWSoMR,690,5.4000000954
B,ADAPT2209,AWSoMR,691,5.9000000954
B,ADAPT2209,AWSoMR,692,5.5
B,ADAPT2209,AWSoMR,693,4.9000000954
B,ADAPT2209,AWSoMR,694,5.3000001907
B,ADAPT2209,AWSoMR,695,5.1999998093
B,ADAPT2209,AWSoMR,696,5.0999999046
B,ADAPT2209,AWSoMR,697,5.5
B,ADAPT2209,AWSoMR,698,4.5
B,ADAPT2209,AWSoMR,699,4.3000001907
B,ADAPT2209,AWSoMR,700,4.3000001907
B,ADAPT2209,AWSoMR,701,3.7999999523
B,ADAPT2209,AWSoMR,702,3.9000000954
B,ADAPT2209,AWSoMR,703,4.3000001907
B,ADAPT2209,AWSoMR,704,2.9000000954
B,ADAPT2209,AWSoMR,705,3.5
B,ADAPT2209,AWSoMR,706,4.5
B,ADAPT2209,AWSoMR,707,4.3000001907
B,ADAPT2209,AWSoMR,708,3.0999999046
B,ADAPT2209,AWSoMR,709,2.9000000954
B,ADAPT2209,AWSoMR,710,3.5
B,ADAPT2209,AWSoMR,711,2.7000000477
B,ADAPT2209,AWSoMR,712,3.0
B,ADAPT2209,AWSoMR,713,3.0999999046
B,ADAPT2209,AWSoMR,714,3.0
B,ADAPT2209,AWSoMR,715,3.2000000477
B,ADAPT2209,AWSoMR,716,3.0999999046
B,ADAPT2209,AWSoMR,717,3.0999999046
B,ADAPT2209,AWSoMR,718,3.5
B,ADAPT2209,AWSoMR,719,3.2999999523
B,ADAPT2209,AWSoMR,720,3.0
B,GONG2152,AWSoMR,1,7.8000001907
B,GONG2152,AWSoMR,2,6.5
B,GONG2152,AWSoMR,3,8.0
B,GONG2152,AWSoMR,4,8.3999996185
B,GONG2152,AWSoMR,5,7.5
B,GONG2152,AWSoMR,6,6.4000000954
B,GONG2152,AWSoMR,7,6.3000001907
B,GONG2152,AWSoMR,8,6.6999998093
B,GONG2152,AWSoMR,9,5.4000000954
B,GONG2152,AWSoMR,10,6.0
B,GONG2152,AWSoMR,11,6.1999998093
B,GONG2152,AWSoMR,12,5.6999998093
B,GONG2152,AWSoMR,13,4.1999998093
B,GONG2152,AWSoMR,14,3.0
B,GONG2152,AWSoMR,15,2.9000000954
B,GONG2152,AWSoMR,16,2.9000000954
B,GONG2152,AWSoMR,17,2.7999999523
B,GONG2152,AWSoMR,18,3.0
B,GONG2152,AWSoMR,19,2.9000000954
B,GONG2152,AWSoMR,20,3.0
B,GONG2152,AWSoMR,21,3.0
B,GONG2152,AWSoMR,22,3.0
B,GONG2152,AWSoMR,23,3.0999999046
B,GONG2152,AWSoMR,24,3.2999999523
B,GONG2152,AWSoMR,25,3.2999999523
B,GONG2152,AWSoMR,26,3.2000000477
B,GONG2152,AWSoMR,27,3.2999999523
B,GONG2152,AWSoMR,28,3.2000000477
B,GONG2152,AWSoMR,29,3.2000000477
B,GONG2152,AWSoMR,30,3.0999999046
B,GONG2152,AWSoMR,31,3.0999999046
