qoi,mapCR,model,run,metric,shift,Tmin,Tmax
T,GONG2154,AWSoM,1,55718.39617692728,2,0.2,0.8
T,GONG2154,AWSoM,2,53205.82903571169,-2,0.2,0.8
T,GONG2154,AWSoM,3,56509.516010863306,-4,0.2,0.8
T,GONG2154,AWSoM,4,59016.52852031645,1,0.2,0.8
T,GONG2154,AWSoM,5,60987.75128082488,-17,0.2,0.8
T,GONG2154,AWSoM,6,48623.811710367874,-1,0.2,0.8
T,ADAPT2154,AWSoM,1,94028.13310937518,0,0.2,0.8
T,ADAPT2154,AWSoM,2,98078.83288046203,0,0.2,0.8
T,ADAPT2154,AWSoM,3,97608.5608623767,0,0.2,0.8
T,ADAPT2154,AWSoM,4,97777.64565913672,1,0.2,0.8
T,ADAPT2154,AWSoM,5,99669.94025068349,1,0.2,0.8
T,ADAPT2154,AWSoM,6,100552.26971611503,-1,0.2,0.8
T,GONG2208,AWSoMR,1,87953.8686148139,38,0.2,0.8
T,GONG2208,AWSoMR,2,94909.35110788759,27,0.2,0.8
T,GONG2208,AWSoMR,3,91767.09395631864,11,0.2,0.8
T,GONG2208,AWSoMR,4,102888.81805877949,13,0.2,0.8
T,GONG2208,AWSoMR,5,88716.60873888763,-6,0.2,0.8
T,GONG2208,AWSoMR,6,89055.56275424236,26,0.2,0.8
T,ADAPT2208,AWSoMR,1,96001.55527388986,-21,0.2,0.8
T,ADAPT2208,AWSoMR,2,82801.42217051178,6,0.2,0.8
T,ADAPT2208,AWSoMR,3,98459.11480204077,-48,0.2,0.8
T,ADAPT2208,AWSoMR,4,86900.36355237545,-41,0.2,0.8
T,ADAPT2208,AWSoMR,5,89423.41434200974,-17,0.2,0.8
T,ADAPT2208,AWSoMR,6,91032.77967049598,-4,0.2,0.8
T,GONG2209,AWSoMR,1,74190.34733110233,14,0.2,0.8
T,GONG2209,AWSoMR,2,90619.88681477845,48,0.2,0.8
T,GONG2209,AWSoMR,3,104190.39342193239,48,0.2,0.8
T,GONG2209,AWSoMR,4,71422.58031115196,15,0.2,0.8
T,GONG2209,AWSoMR,5,81700.5653495981,11,0.2,0.8
T,GONG2209,AWSoMR,6,81543.4788136271,27,0.2,0.8
T,ADAPT2209,AWSoMR,1,79138.23053991105,13,0.2,0.8
T,ADAPT2209,AWSoMR,2,96409.37766130068,-7,0.2,0.8
T,ADAPT2209,AWSoMR,3,89637.13434263523,13,0.2,0.8
T,ADAPT2209,AWSoMR,4,93155.84798265563,-11,0.2,0.8
T,ADAPT2209,AWSoMR,5,92901.06168757066,-2,0.2,0.8
T,ADAPT2209,AWSoMR,6,92109.17407978045,5,0.2,0.8
T,GONG2152,AWSoMR,1,35069.500954515745,-1,0.2,0.8
T,GONG2152,AWSoMR,2,34462.72078263293,3,0.2,0.8
T,GONG2152,AWSoMR,3,34985.0237549356,8,0.2,0.8
T,GONG2152,AWSoMR,4,34835.16991796894,0,0.2,0.8
T,GONG2152,AWSoMR,5,34423.170732783794,7,0.2,0.8
T,GONG2152,AWSoMR,6,32461.3289410776,-7,0.2,0.8
T,ADAPT2152,AWSoMR,1,150190.04453898687,12,0.2,0.8
T,ADAPT2152,AWSoMR,2,50996.225176891596,12,0.2,0.8
T,ADAPT2152,AWSoMR,3,1.2316540378612499e6,-30,0.2,0.8
T,ADAPT2152,AWSoMR,6,49939.828534227316,6,0.2,0.8
T,GONG2154,AWSoMR,1,62391.09643874845,2,0.2,0.8
T,GONG2154,AWSoMR,2,55408.68690465001,0,0.2,0.8
T,GONG2154,AWSoMR,3,63092.33162687331,10,0.2,0.8
T,GONG2154,AWSoMR,4,78263.2024245332,8,0.2,0.8
T,GONG2154,AWSoMR,5,50150.40268471471,43,0.2,0.8
T,GONG2154,AWSoMR,6,62731.71066924185,-9,0.2,0.8
T,ADAPT2154,AWSoMR,1,229579.537588255,-5,0.2,0.8
T,ADAPT2154,AWSoMR,2,84757.89500272105,1,0.2,0.8
T,ADAPT2154,AWSoMR,3,110030.23649012881,-3,0.2,0.8
T,ADAPT2154,AWSoMR,4,94539.26153227099,2,0.2,0.8
T,ADAPT2154,AWSoMR,5,97634.44572313309,1,0.2,0.8
T,ADAPT2154,AWSoMR,6,93620.57681162903,-3,0.2,0.8
B,GONG2208,AWSoM,1,2.667490279879761,25,0.2,0.8
B,GONG2208,AWSoM,2,3.9222446776102955,22,0.2,0.8
B,GONG2208,AWSoM,3,2.417548173792648,-11,0.2,0.8
B,GONG2208,AWSoM,4,4.834108055246015,48,0.2,0.8
B,GONG2208,AWSoM,5,4.023712073895509,2,0.2,0.8
B,GONG2208,AWSoM,6,2.5855627153732827,-12,0.2,0.8
B,ADAPT2208,AWSoM,1,4.276897493061318,-47,0.2,0.8
B,ADAPT2208,AWSoM,2,2.2093550635315546,13,0.2,0.8
B,ADAPT2208,AWSoM,3,2.414399894710223,0,0.2,0.8
B,ADAPT2208,AWSoM,4,2.377144212809525,-8,0.2,0.8
B,ADAPT2208,AWSoM,5,3.666776460242758,-2,0.2,0.8
B,ADAPT2208,AWSoM,6,3.961876160163162,-3,0.2,0.8
B,GONG2209,AWSoM,1,4.068310368674526,48,0.2,0.8
B,GONG2209,AWSoM,2,4.39867653902747,44,0.2,0.8
B,GONG2209,AWSoM,3,2.2321599732188417,20,0.2,0.8
B,GONG2209,AWSoM,4,3.4124162116219767,24,0.2,0.8
B,GONG2209,AWSoM,5,4.053310069120403,48,0.2,0.8
B,GONG2209,AWSoM,6,2.4951429967464946,8,0.2,0.8
B,ADAPT2209,AWSoM,1,2.014618491112747,4,0.2,0.8
B,ADAPT2209,AWSoM,2,4.0461793927009495,-5,0.2,0.8
B,ADAPT2209,AWSoM,3,2.696549333080573,-6,0.2,0.8
B,ADAPT2209,AWSoM,4,3.0787028347159135,5,0.2,0.8
B,ADAPT2209,AWSoM,5,3.828630797686826,-6,0.2,0.8
B,ADAPT2209,AWSoM,6,4.199938674496537,-10,0.2,0.8
B,GONG2152,AWSoM,1,3.192827571814362,-5,0.2,0.8
B,GONG2152,AWSoM,2,6.053537213684403,-4,0.2,0.8
B,GONG2152,AWSoM,3,7.350892788723722,0,0.2,0.8
B,GONG2152,AWSoM,4,3.329622846159216,-38,0.2,0.8
B,GONG2152,AWSoM,5,4.123212807717616,0,0.2,0.8
B,GONG2152,AWSoM,6,4.752151188992415,1,0.2,0.8
B,ADAPT2152,AWSoM,1,6.838564471150608,-7,0.2,0.8
B,ADAPT2152,AWSoM,2,7.097724014165621,-2,0.2,0.8
B,ADAPT2152,AWSoM,3,5.275186312637846,1,0.2,0.8
B,ADAPT2152,AWSoM,4,3.807415835713341,-5,0.2,0.8
B,ADAPT2152,AWSoM,5,6.769518379761852,-9,0.2,0.8
B,ADAPT2152,AWSoM,6,3.990981768659647,3,0.2,0.8
B,GONG2154,AWSoM,1,7.489864099362789,2,0.2,0.8
B,GONG2154,AWSoM,2,5.222710694912405,-2,0.2,0.8
B,GONG2154,AWSoM,3,6.775689262552137,-4,0.2,0.8
B,GONG2154,AWSoM,4,4.211220025112592,1,0.2,0.8
B,GONG2154,AWSoM,5,4.4955778518608485,-17,0.2,0.8
B,GONG2154,AWSoM,6,6.472277807767326,-1,0.2,0.8
B,ADAPT2154,AWSoM,1,7.331285451291866,0,0.2,0.8
B,ADAPT2154,AWSoM,2,4.506453913288057,0,0.2,0.8
B,ADAPT2154,AWSoM,3,7.1705243776453775,0,0.2,0.8
B,ADAPT2154,AWSoM,4,5.687924283560687,1,0.2,0.8
B,ADAPT2154,AWSoM,5,5.805950750665597,1,0.2,0.8
B,ADAPT2154,AWSoM,6,6.496877475506266,-1,0.2,0.8
B,GONG2208,AWSoMR,1,2.9975427659506115,38,0.2,0.8
B,GONG2208,AWSoMR,2,4.14848924097255,27,0.2,0.8
B,GONG2208,AWSoMR,3,3.3273629190464975,11,0.2,0.8
B,GONG2208,AWSoMR,4,2.929796662618725,13,0.2,0.8
B,GONG2208,AWSoMR,5,2.5728497415296188,-6,0.2,0.8
B,GONG2208,AWSoMR,6,2.3069526457578946,26,0.2,0.8
B,ADAPT2208,AWSoMR,1,4.66123897363009,-21,0.2,0.8
B,ADAPT2208,AWSoMR,2,3.626354795967004,6,0.2,0.8
B,ADAPT2208,AWSoMR,3,4.847506971511133,-48,0.2,0.8
B,ADAPT2208,AWSoMR,4,4.004477061924821,-41,0.2,0.8
B,ADAPT2208,AWSoMR,5,5.019004030586902,-17,0.2,0.8
B,ADAPT2208,AWSoMR,6,3.2287768534595136,-4,0.2,0.8
B,GONG2209,AWSoMR,1,5.621311098788094,14,0.2,0.8
B,GONG2209,AWSoMR,2,4.153768940351044,48,0.2,0.8
B,GONG2209,AWSoMR,3,4.141092593739683,48,0.2,0.8
B,GONG2209,AWSoMR,4,2.435438491412828,15,0.2,0.8
B,GONG2209,AWSoMR,5,2.214707069869509,11,0.2,0.8
B,GONG2209,AWSoMR,6,4.551019491472099,27,0.2,0.8
B,ADAPT2209,AWSoMR,1,4.076761426169647,13,0.2,0.8
B,ADAPT2209,AWSoMR,2,4.2847644908088505,-7,0.2,0.8
B,ADAPT2209,AWSoMR,3,3.1267083559961573,13,0.2,0.8
B,ADAPT2209,AWSoMR,4,4.037616221722133,-11,0.2,0.8
B,ADAPT2209,AWSoMR,5,3.396247021029162,-2,0.2,0.8
B,ADAPT2209,AWSoMR,6,2.9733636480530707,5,0.2,0.8
B,GONG2152,AWSoMR,1,3.592184229271288,-1,0.2,0.8
B,GONG2152,AWSoMR,2,2.716089886827824,3,0.2,0.8
B,GONG2152,AWSoMR,3,2.99635255277963,8,0.2,0.8
B,GONG2152,AWSoMR,4,3.7224161471259767,0,0.2,0.8
B,GONG2152,AWSoMR,5,4.806632461829147,7,0.2,0.8
B,GONG2152,AWSoMR,6,4.770117660142708,-7,0.2,0.8
B,ADAPT2152,AWSoMR,1,326.68306382616043,12,0.2,0.8
B,ADAPT2152,AWSoMR,2,4.216668429594017,12,0.2,0.8
B,ADAPT2152,AWSoMR,3,5239.337358074115,-30,0.2,0.8
B,ADAPT2152,AWSoMR,6,4.882816136689987,6,0.2,0.8
B,GONG2154,AWSoMR,1,4.152009649796659,2,0.2,0.8
B,GONG2154,AWSoMR,2,4.357203827434896,0,0.2,0.8
B,GONG2154,AWSoMR,3,5.271305323904912,10,0.2,0.8
B,GONG2154,AWSoMR,4,4.023635712248301,8,0.2,0.8
B,GONG2154,AWSoMR,5,8.215292433206834,43,0.2,0.8
B,GONG2154,AWSoMR,6,4.8961262858960595,-9,0.2,0.8
B,ADAPT2154,AWSoMR,1,1102.5915038860257,-5,0.2,0.8
B,ADAPT2154,AWSoMR,2,6.599358747631318,1,0.2,0.8
B,ADAPT2154,AWSoMR,3,5.43194845614524,-3,0.2,0.8
B,ADAPT2154,AWSoMR,4,6.694764015029108,2,0.2,0.8
B,ADAPT2154,AWSoMR,5,6.690127127557622,1,0.2,0.8
B,ADAPT2154,AWSoMR,6,7.799343337877815,-3,0.2,0.8
