Column1,BrMin,BrFactor_ADAPT,PoyntingFluxPerBSi,LperpTimesSqrtBSi,StocasticExponent,nChromoSiAWSoM,rMinWaveReflection,realization,pfss,UseSurfaceWaveRefl,rmse_Np,shift,Tmin,Tmax
289,1.716681654,2.052395162,438417.4626,125675.826,0.189478394,3.15997e18,1.194764143,0.636363636,2,2,5.214323372664666,33,0.2,0.8
290,4.780759183,0.630033923,357676.076,286011.2391,0.248007638,2.836395e18,1.140622173,0.818181818,1,1,7.012083751114953,48,0.2,0.8
291,6.574962789,1.457979178,677470.5281,205049.9181,0.174945164,1.061518e18,1.185153795,1.0,2,1,7.052207637476344,22,0.2,0.8
292,8.77204993,0.818671049,899677.9684,110086.5113,0.122086907,5.247675e17,1.186219305,0.545454545,2,2,6.20852894160715,47,0.2,0.8
293,3.066230735,1.716559575,562923.732,249582.0537,0.271519313,3.963401e18,1.191013799,0.909090909,2,1,5.596882751917484,32,0.2,0.8
294,1.977845579,1.142245003,966738.0694,60234.29129,0.285279959,3.504332e18,1.086222561,0.181818182,2,2,8.661498225835942,41,0.2,0.8
295,4.233410221,1.341120567,533388.3194,105853.4634,0.312870505,3.989054e17,1.136258279,0.454545455,2,1,5.1829607147212915,24,0.2,0.8
296,7.434473112,1.017412737,400214.9371,47592.59449,0.146058857,3.424026e18,1.19769042,1.0,1,2,6.345961973990109,48,0.2,0.8
297,3.456709827,2.422900064,340543.3405,136940.7568,0.287632091,1.675893e18,1.092707205,0.727272727,2,2,5.543292931188046,12,0.2,0.8
298,1.430854478,0.702213107,742197.7978,209287.3474,0.275729565,1.216824e18,1.178492299,0.272727273,1,1,5.284669529379919,-19,0.2,0.8
299,8.58859557,0.547236394,576465.0984,192600.7832,0.303102508,4.973722e18,1.146223001,0.090909091,1,2,7.532585114288719,-48,0.2,0.8
300,0.387685094,1.406824318,458675.6272,246667.6495,0.109882016,1.998845e18,1.136208793,0.818181818,2,1,5.722271384053274,44,0.2,0.8
301,9.365815646,1.628488604,394316.1909,224745.3297,0.328337116,3.700708e18,1.190094327,0.818181818,2,2,4.865928787310255,42,0.2,0.8
302,2.546019019,0.9067401,1.068472728e6,67412.28997,0.177769572,2.062149e18,1.197102447,0.636363636,2,1,6.865886404742613,38,0.2,0.8
303,5.746930239,1.190237974,797948.9055,152596.497,0.220800893,3.841713e18,1.165831306,0.909090909,2,2,6.931825693545872,34,0.2,0.8
304,7.915292517,1.814682703,651617.8424,113429.2259,0.203395654,1.438153e18,1.138977292,1.0,2,1,10.821236215484802,13,0.2,0.8
305,3.918448142,1.057998736,785200.5156,254414.5852,0.294249015,3.12355e18,1.180393901,0.636363636,2,2,5.622281012561464,48,0.2,0.8
306,0.959955973,2.577303032,381960.7193,55707.36842,0.276627618,4.463421e18,1.146839961,0.454545455,2,1,5.559213816957299,38,0.2,0.8
307,9.950617703,0.732243969,471324.7374,145573.7496,0.165047061,3.152489e17,1.148361894,0.818181818,1,1,6.370194583187928,40,0.2,0.8
308,1.740549589,1.490777376,588822.7656,92033.07645,0.241843942,3.336854e18,1.133003305,0.636363636,2,2,5.386812439889734,22,0.2,0.8
309,8.279091488,1.37786463,729938.4492,39524.28047,0.329313033,2.298735e18,1.143312928,0.0,2,1,8.88012103217141,28,0.2,0.8
310,6.842804754,2.019605236,327894.1283,238429.2472,0.227310685,6.385313e17,1.169648374,1.0,2,2,5.193799427740773,29,0.2,0.8
311,0.068870473,0.583603675,1.009890677e6,129414.5614,0.136296249,4.07244e18,1.100499693,0.090909091,1,2,6.294329326148798,2,0.2,0.8
312,2.851937881,1.154941885,412570.3186,215972.229,0.21886291,4.740358e18,1.180397441,0.909090909,1,1,5.806576303137019,29,0.2,0.8
313,6.062158449,0.93255231,546038.1955,273706.9691,0.262097932,1.761966e18,1.133905366,0.363636364,1,2,5.981131897850269,48,0.2,0.8
314,7.73237685,1.004731427,954095.077,228613.9416,0.229644565,4.586225e18,1.16095473,0.090909091,2,1,6.606162964170446,45,0.2,0.8
315,4.184074115,1.867948101,482914.6953,71716.09571,0.140497862,1.100753e18,1.184458613,0.272727273,2,2,6.880713588916663,31,0.2,0.8
316,0.927794157,1.227254891,887326.4188,277940.0008,0.182878779,1.559932e18,1.161720446,0.090909091,2,1,7.228977069370489,42,0.2,0.8
317,3.711133595,0.782345301,690212.7989,35286.86745,0.100092848,2.377869e18,1.143045309,0.454545455,1,1,5.802445408320452,43,0.2,0.8
318,5.515715543,1.576740127,369928.5395,116776.7151,0.297078932,4.199474e18,1.100165333,0.272727273,1,2,4.344320593299175,36,0.2,0.8
319,8.618557483,2.187815844,426165.0877,293990.7332,0.115563239,3.875643e18,1.178662005,0.636363636,2,2,8.054944684910668,-17,0.2,0.8
320,6.269273618,0.669554987,828599.9844,87832.74204,0.193560459,3.734747e18,1.167488571,0.454545455,1,1,5.481184775396467,-26,0.2,0.8
321,0.568861905,1.933651756,509005.8284,212497.2886,0.282545972,2.100913e18,1.079433394,0.727272727,2,1,4.80409320154356,26,0.2,0.8
322,9.09170357,1.101685757,643860.8699,258618.778,0.155964499,2.602757e18,1.142852852,0.636363636,2,2,5.101840280666805,48,0.2,0.8
323,2.287273749,0.851872262,314741.7717,181372.4358,0.319012443,8.243647e17,1.134075619,0.727272727,1,2,6.763386004755016,44,0.2,0.8
324,8.077180253,1.111070987,997126.993,278575.1982,0.1195348,1.861038e18,1.062181091,1.0,2,1,7.198713719698912,34,0.2,0.8
325,3.756220292,2.513058844,465082.3774,148598.6306,0.270322121,2.627131e18,1.158534825,0.909090909,2,2,8.221555906032318,44,0.2,0.8
326,6.957130465,1.752875195,595083.4336,71360.45969,0.197044959,8.020051e17,1.126638007,0.727272727,2,1,9.857878336623978,13,0.2,0.8
327,1.13099583,0.858818213,867701.1931,229245.6026,0.286535837,4.887482e18,1.149796302,0.272727273,2,2,7.532585114288719,-48,0.2,0.8
328,3.289368488,1.417568405,657884.6373,117523.212,0.248617726,3.900712e18,1.132490042,0.454545455,2,1,6.477609543638849,26,0.2,0.8
329,5.235552464,0.661471678,375724.4386,36037.94691,0.171866971,2.078956e18,1.068051437,0.454545455,1,1,6.85369683517536,48,0.2,0.8
330,8.421464197,2.092006745,418806.5993,213194.2867,0.233147369,2.402018e18,1.156803392,0.909090909,2,2,7.596027330399147,-1,0.2,0.8
331,4.744978135,0.789159448,943011.9613,87411.78199,0.144520692,3.435857e18,1.197269074,0.636363636,2,1,5.90527458514532,43,0.2,0.8
332,0.220401003,2.308400143,539771.4006,294692.4345,0.186399901,4.176899e18,1.131725755,1.0,2,2,5.539127643174098,32,0.2,0.8
333,8.88841575,0.997043593,601010.4321,181070.8811,0.25485545,1.125599e18,1.131177533,0.090909091,1,2,4.942875469664008,45,0.2,0.8
334,1.942384832,1.217523897,334136.4883,258312.6489,0.211574086,2.903849e18,1.178157817,0.545454545,1,1,5.357763020692915,33,0.2,0.8
335,4.354790132,1.163272408,765923.4526,168396.2153,0.176571858,9.983449e17,1.175948487,0.727272727,2,1,5.820765779310683,38,0.2,0.8
336,7.393960126,0.942662335,1.098910678e6,254112.5739,0.223295179,2.824789e18,1.188523344,0.272727273,2,2,8.376057286813518,48,0.2,0.8
337,0.76772135,1.669033274,363695.314,113982.547,0.132786121,1.739387e18,1.141581472,0.818181818,2,1,5.390788721900331,47,0.2,0.8
338,9.591084828,1.370638474,476675.3897,91616.23024,0.306242585,3.638111e18,1.168975943,0.909090909,2,2,4.796999177655874,31,0.2,0.8
339,1.551915281,0.574465698,556928.2159,145152.2002,0.109210388,6.163547e17,1.159834718,0.727272727,1,2,6.529070154253819,4,0.2,0.8
340,8.467659317,0.742222191,724406.3186,130165.1801,0.199398465,4.373532e18,1.106691785,0.090909091,1,1,5.170653121242337,-17,0.2,0.8
341,6.410139336,2.395415392,320981.0773,184381.0906,0.123743679,3.314499e18,1.120667126,0.090909091,2,1,4.320722080525478,-9,0.2,0.8
342,2.586370499,1.049256235,432398.3133,274338.0447,0.310317361,1.463218e18,1.174508021,0.818181818,1,2,6.0038966577491975,46,0.2,0.8
343,5.62569276,1.301375088,502742.0819,216608.0159,0.147315773,4.441469e18,1.16943804,0.181818182,2,2,5.327284915769374,46,0.2,0.8
344,4.036321442,0.896761909,515490.3708,46961.51237,0.217714849,3.722921e18,1.167955913,0.181818182,1,1,5.5545370808347885,48,0.2,0.8
345,7.086017313,1.182830305,444656.7951,105217.686,0.264761806,6.976491e17,1.148926018,0.727272727,1,2,4.911488749957148,28,0.2,0.8
346,9.908409705,0.555978865,1.029366536e6,208536.7191,0.332268387,9.155857e17,1.129631175,0.545454545,1,1,6.242574764791875,-6,0.2,0.8
347,3.253417499,1.987638143,308234.9855,83369.58819,0.181312666,4.996411e18,1.140268191,1.0,2,1,4.667361118368446,36,0.2,0.8
348,1.858713089,1.413391292,712048.5615,297902.1225,0.135559832,2.73617e18,1.100557845,0.272727273,2,2,5.283466517340573,38,0.2,0.8
349,8.160746179,1.521961758,569187.4517,247084.5022,0.165842221,1.697735e18,1.153532173,0.636363636,2,1,5.748913599185291,22,0.2,0.8
350,0.111203059,0.692103047,489421.3809,193022.3231,0.238829272,4.67247e18,1.169485208,0.727272727,1,2,6.64895814817676,10,0.2,0.8
351,8.944046106,2.613365279,351436.7435,282444.5789,0.202248266,4.212235e17,1.138838321,1.0,2,2,8.487177210238938,0,0.2,0.8
352,5.944123606,1.026550748,753273.4986,67714.29472,0.12837913,2.361057e18,1.187211091,0.454545455,2,1,5.383420211953393,42,0.2,0.8
353,2.139463865,1.787593474,683728.1678,224192.0182,0.279290963,3.399621e18,1.115455016,0.636363636,2,2,8.005705490809959,27,0.2,0.8
354,7.770000147,0.811856932,346779.5944,157102.2658,0.153362281,3.985248e18,1.086941469,0.818181818,1,1,6.8987283790092455,42,0.2,0.8
355,0.814816321,1.133782627,613362.0953,80388.94421,0.320098276,2.159976e18,1.130597882,0.181818182,2,1,4.945356588001488,46,0.2,0.8
356,9.490441342,1.905897232,527127.6247,124978.8224,0.118518185,2.858718e18,1.151012521,0.363636364,2,2,8.979660639770088,34,0.2,0.8
357,3.597844995,0.637721727,810661.4728,234413.7111,0.2675624,1.777967e18,1.133891809,0.818181818,1,2,7.532585114288719,-48,0.2,0.8
358,1.280220472,2.223472349,406457.318,44009.2012,0.281810106,1.037108e18,1.140130691,0.636363636,2,1,5.3745830989450045,36,0.2,0.8
359,4.427386886,1.603695459,388073.81,204303.4156,0.103047408,1.360427e18,1.160695485,0.818181818,2,2,5.311265688090426,48,0.2,0.8
360,6.382723732,0.746416949,670528.5033,285260.1702,0.29634331,3.135162e18,1.10658759,0.363636364,1,1,5.762209415537542,-7,0.2,0.8
361,9.204863186,1.263446977,855448.0467,59599.08325,0.228499359,3.20308e18,1.180283435,0.363636364,2,1,9.157074023352216,40,0.2,0.8
362,5.916770701,1.836633943,452439.3734,249937.6792,0.334628016,4.262295e18,1.144834672,0.636363636,2,2,6.206013713404573,38,0.2,0.8
363,2.249525893,0.977512489,984387.0912,109454.8559,0.185539799,2.236577e17,1.146391531,0.0,2,1,7.504840084991142,34,0.2,0.8
364,7.994026139,2.260830191,498007.199,115394.8775,0.177383815,1.188708e18,1.117171414,0.818181818,2,2,10.999997328224897,33,0.2,0.8
365,6.893537999,0.606527247,894203.5383,194990.2348,0.131754206,1.629027e18,1.175340981,0.818181818,1,2,5.922261517383064,7,0.2,0.8
366,1.194938249,2.004593498,568384.5369,38117.1011,0.220600666,3.009142e18,1.17242663,0.545454545,2,1,6.9193882640828255,20,0.2,0.8
367,9.715624545,1.165734745,678257.5298,150734.3851,0.2140279,2.311008e18,1.111103659,1.0,2,2,5.342693063511518,44,0.2,0.8
368,1.661807776,0.913848646,361577.3726,69274.40249,0.260838965,4.137447e18,1.153366539,0.181818182,1,1,7.532585114288719,-48,0.2,0.8
369,8.357824066,1.077263957,919686.5907,54167.84203,0.287831965,6.75596e17,1.124642855,1.0,2,1,7.268370150148913,25,0.2,0.8
370,4.808891925,1.80438426,442328.7136,178939.4963,0.198560642,3.813598e18,1.113885964,0.272727273,2,2,5.137614189325506,48,0.2,0.8
371,0.303853792,1.297641272,840454.5775,99278.21694,0.124800998,3.653842e18,1.19566399,0.090909091,2,1,6.747946785210298,37,0.2,0.8
372,3.086926118,0.708761414,637084.4726,215335.2461,0.161913101,2.685896e18,1.104998555,0.909090909,1,2,7.532585114288719,-48,0.2,0.8
373,6.140895647,1.505294697,304336.8105,292601.1697,0.235133926,9.123377e17,1.149759568,0.818181818,1,1,5.2538449551679145,48,0.2,0.8
374,7.654862851,1.45091549,795596.3401,202693.296,0.271132247,3.188086e18,1.196132188,0.909090909,2,2,9.717987829092394,29,0.2,0.8
375,7.467376611,1.956606832,399790.5737,147225.9551,0.285505753,4.546523e18,1.167873878,0.090909091,2,1,6.168046381636214,41,0.2,0.8
376,0.69403359,0.654507874,1.063011971e6,288367.8605,0.194352278,1.366334e18,1.107111293,0.909090909,2,2,6.079534930829381,-13,0.2,0.8
377,3.47736811,1.082949559,459448.8602,58405.00963,0.157049289,2.484063e17,1.130327113,0.818181818,1,2,5.892070892337814,48,0.2,0.8
378,5.438196925,0.862697922,580380.0922,111915.7936,0.324021176,3.274846e18,1.153477258,0.181818182,1,1,5.366426430707307,43,0.2,0.8
379,8.54104721,1.887178716,623526.3279,272184.7811,0.14158265,3.551198e18,1.130178948,0.0,2,1,9.622952398651753,31,0.2,0.8
380,4.542352725,0.994463205,738286.4995,163409.0409,0.232311378,2.213271e18,1.112683666,0.454545455,2,2,5.348042097032738,46,0.2,0.8
381,0.335097613,2.64772696,341332.5598,218678.6239,0.33855027,5.716337e17,1.180583744,0.636363636,2,1,4.5984889560858075,46,0.2,0.8
382,9.325473381,0.796829311,405677.9113,240073.7268,0.106976588,4.823516e18,1.156569348,0.272727273,1,2,6.765638916908652,48,0.2,0.8
383,2.364797578,1.553290633,535736.9509,182319.4454,0.300038715,1.849957e18,1.103121357,0.727272727,2,2,5.025604139116678,28,0.2,0.8
384,7.962805077,0.610770349,548386.1478,81224.5247,0.24504785,4.656383e17,1.179354415,0.181818182,1,1,6.3241328090336575,-6,0.2,0.8
385,1.012502885,1.468277526,418035.6653,139507.043,0.168061432,3.486218e18,1.14000247,0.272727273,2,1,4.695280307832649,42,0.2,0.8
386,9.990995768,1.702042606,328682.6916,49113.44868,0.266510572,1.588066e18,1.182088181,0.272727273,1,2,4.279151135672149,29,0.2,0.8
387,3.170569697,0.842155304,1.009112902e6,175291.5568,0.115847705,2.972905e18,1.168173934,0.636363636,2,2,6.700364265139801,-22,0.2,0.8
388,5.120872634,1.127725202,726028.0207,264699.6556,0.282613137,1.147637e18,1.176377663,0.909090909,2,1,5.470401369731167,38,0.2,0.8
389,4.859486583,1.268068127,592735.5545,280296.5134,0.251043402,4.890454e18,1.18882536,0.636363636,2,2,4.921081720157362,35,0.2,0.8
390,6.809941824,0.946507028,472098.8171,226257.4281,0.207996042,1.911037e18,1.104526483,0.727272727,1,1,5.923856740712635,48,0.2,0.8
391,2.831243798,2.358812984,387432.9202,249241.6594,0.229577048,3.762882e18,1.159013677,0.636363636,2,1,5.54419764541804,28,0.2,0.8
392,2.056587434,0.772067975,782850.346,33457.70259,0.333799577,3.922527e18,1.155992232,0.181818182,2,2,5.924841514922175,-23,0.2,0.8
393,4.155900879,0.557501878,317079.0071,122839.1743,0.30981252,2.527965e18,1.135015799,0.272727273,1,2,7.244283486749557,4,0.2,0.8
394,7.2007175,1.387593343,649336.862,46099.66895,0.113015985,4.348545e18,1.157846969,0.545454545,2,1,6.223786173271659,24,0.2,0.8
395,9.398148048,0.892253421,827811.4684,267658.9204,0.180259007,4.435286e18,1.136561451,0.545454545,2,2,6.052611060560873,-18,0.2,0.8
396,3.690478706,1.6519382,509783.5556,159234.8822,0.329596076,1.250374e18,1.158210115,0.636363636,2,1,5.747543241580466,25,0.2,0.8
397,5.480256197,2.47794276,430075.4681,78306.0252,0.136364694,3.076666e18,1.154340709,1.0,2,2,9.25323794662361,-2,0.2,0.8
398,1.353330682,1.213688857,907334.9245,222020.2764,0.227217934,1.410019e18,1.138550809,0.454545455,2,1,8.240335935473803,39,0.2,0.8
399,8.666109527,1.318165323,373830.5161,171091.4841,0.314129468,2.753146e18,1.14774353,0.090909091,1,1,4.7292955386057836,35,0.2,0.8
400,0.621445628,1.032457434,690997.4286,252024.984,0.150893877,9.737282e17,1.198121841,0.090909091,2,2,5.2681661771314765,48,0.2,0.8
401,5.824448816,0.691384971,951755.4335,143711.497,0.276343994,3.585127e18,1.127732072,0.0,2,1,6.034802462848858,42,0.2,0.8
402,2.342111901,2.122279435,485264.9122,283182.3112,0.12754886,2.251851e18,1.155899637,0.181818182,2,2,6.236762965027969,47,0.2,0.8
403,8.103254074,2.116770432,586956.0536,133694.496,0.264011436,4.336298e18,1.098696545,0.090909091,2,1,18.05051460943017,17,0.2,0.8
404,3.8133456,0.679969134,850248.3521,293194.0498,0.114564326,3.030235e17,1.116796455,0.181818182,1,2,5.743606012892902,-3,0.2,0.8
405,1.143188181,2.40073181,454464.763,85984.445,0.217059255,2.56157e18,1.196333088,0.363636364,2,2,6.038699137438527,44,0.2,0.8
406,9.821249915,1.039736517,392249.4968,98420.90057,0.225485058,3.063413e18,1.159096772,0.272727273,1,1,5.692953959634021,35,0.2,0.8
407,1.615911112,1.327784801,672603.0549,54893.06384,0.182467902,1.285023e18,1.093637286,1.0,2,1,5.713126246210185,28,0.2,0.8
408,8.364419788,1.204448713,808636.0354,68285.75737,0.14887578,4.727838e18,1.134035035,0.545454545,2,2,7.018058954378397,29,0.2,0.8
409,6.679356119,1.642639075,411656.8696,275561.2761,0.167000745,2.786456e18,1.136930628,0.636363636,2,1,4.7461600370918084,44,0.2,0.8
410,0.159232703,0.884627963,926535.346,151327.2643,0.315671431,1.701547e18,1.174924122,0.818181818,2,2,5.7369915108290845,37,0.2,0.8
411,3.000889176,1.392829373,347878.7756,195715.4575,0.278544681,2.238307e18,1.140509154,0.090909091,1,2,4.9579538142115585,40,0.2,0.8
412,6.206075815,0.569164666,618512.485,243420.8817,0.201588469,4.05991e18,1.110067596,0.090909091,1,1,6.093935408077049,-12,0.2,0.8
413,7.505218366,0.766987618,1.081549835e6,183044.9259,0.170263027,2.44035e18,1.184154433,0.454545455,2,1,7.184921856816312,40,0.2,0.8
414,4.328066621,2.029758268,355855.1405,41365.37602,0.32081598,3.473697e18,1.152078001,1.0,2,2,5.207788851597534,46,0.2,0.8
415,0.705671948,1.590514298,752029.4067,239216.6691,0.243307623,4.214053e18,1.153232001,0.272727273,2,1,6.262898013561844,40,0.2,0.8
416,3.547609821,0.95588842,573556.6868,72486.1036,0.280595965,4.600794e18,1.123663561,0.545454545,1,2,5.402092914774727,48,0.2,0.8
417,5.347155493,1.275571133,491301.9074,164002.1773,0.117388748,1.622404e18,1.155563495,1.0,2,2,5.442690903294267,43,0.2,0.8
418,8.493996456,2.554231591,309479.2206,256784.0324,0.295125131,1.898811e18,1.196626171,0.272727273,2,1,4.405933985547128,-11,0.2,0.8
419,4.672256408,1.120601498,1.027534552e6,111058.735,0.206264072,2.665529e18,1.182569264,0.818181818,2,2,9.264781727848627,26,0.2,0.8
420,6.471954943,0.832427568,707630.2122,59130.48919,0.253251387,8.392389e17,1.089502815,0.0,1,1,5.128332237690833,-13,0.2,0.8
421,0.439569182,1.694845532,630349.4412,165279.8113,0.101922123,4.924076e18,1.144701646,0.454545455,2,1,5.9362032186649385,27,0.2,0.8
422,9.274858329,1.479834326,516783.7678,288960.9978,0.335348842,7.759071e17,1.132426845,0.272727273,2,2,4.938972710704028,31,0.2,0.8
423,2.475160242,0.61609769,449613.8273,201704.909,0.138580681,3.79751e18,1.130555264,0.545454545,1,2,7.532585114288719,-48,0.2,0.8
424,7.814607704,1.564632087,437353.7242,32337.48694,0.196384047,4.513357e18,1.100711029,1.0,2,1,4.6495100841118,34,0.2,0.8
425,1.025287958,0.802337236,504036.9093,120121.8609,0.269576498,1.538483e18,1.169701726,0.090909091,1,1,5.88070703513685,-11,0.2,0.8
426,3.24195829,1.239150258,719986.348,227642.0962,0.321834168,2.520463e18,1.118974033,1.0,2,2,5.746804248525855,33,0.2,0.8
427,5.031278483,0.984918175,1.040185182e6,279043.9397,0.158774812,4.300025e18,1.157983313,1.0,2,1,7.31419206989431,37,0.2,0.8
428,1.802161173,1.879898555,322226.7428,156546.9371,0.249803955,2.620992e17,1.127972414,0.181818182,2,2,4.898175190046786,45,0.2,0.8
429,4.988400741,0.871996034,478554.295,266215.6368,0.187554022,5.381768e17,1.197986795,0.363636364,1,2,6.412046714264444,48,0.2,0.8
430,6.777568033,1.090500569,561298.8815,174171.3423,0.234336713,3.563295e18,1.123594762,0.272727273,2,1,4.70540981927366,32,0.2,0.8
431,8.955128777,0.649346227,764677.7393,138254.4681,0.301755974,2.89535e18,1.138738427,0.909090909,1,1,5.855755656417754,-16,0.2,0.8
432,6.000451562,2.167534488,368115.1414,209547.3851,0.254105796,4.836913e18,1.185532654,0.090909091,2,2,5.096111375771923,2,0.2,0.8
433,4.128536347,1.510317151,606162.443,142458.6649,0.133472375,2.975664e18,1.134799095,0.272727273,2,1,5.633920394863524,25,0.2,0.8
434,7.324565346,0.720606621,335234.239,95279.73959,0.326504297,1.20079e18,1.167994216,0.181818182,1,2,7.019475356240626,-21,0.2,0.8
435,9.502473949,1.288185432,938789.3537,253540.7075,0.259275921,3.828623e17,1.131108958,0.363636364,2,2,10.185205259049066,37,0.2,0.8
436,3.659239933,2.589065006,424007.7721,106128.8692,0.108085818,4.102669e18,1.193715887,0.0,2,1,8.810911265272562,-21,0.2,0.8
437,5.610305083,1.795003882,540820.6569,63139.30357,0.305023233,2.324426e18,1.193166768,0.090909091,2,2,8.181304309038833,28,0.2,0.8
438,1.306444502,1.069818919,821376.7985,169971.0119,0.216052311,3.362424e18,1.17910657,0.363636364,2,1,5.737794409016888,40,0.2,0.8
439,8.674152538,0.921046798,659960.8101,223404.6872,0.1226149,2.000851e18,1.198794605,0.909090909,2,2,5.854268528821693,48,0.2,0.8
440,0.477971411,1.175404512,379898.6949,266406.0894,0.289556581,3.82597e18,1.146743007,1.0,1,1,5.464955793648114,30,0.2,0.8
441,9.143539909,1.999267236,467109.3883,188131.1172,0.148005321,8.778555e17,1.133684153,1.0,2,1,8.085391247952554,29,0.2,0.8
442,2.694894234,0.59502835,996077.7843,44979.19556,0.237166615,4.957969e18,1.138675879,0.818181818,1,2,6.017731623477257,-18,0.2,0.8
443,5.891076105,1.35744885,862500.068,124354.8966,0.160356426,1.937538e18,1.157317909,0.272727273,2,2,10.20453845194128,29,0.2,0.8
444,8.010598384,0.968123595,886272.233,258906.3001,0.31813978,3.513465e18,1.189944848,0.272727273,2,1,5.818592438264654,47,0.2,0.8
445,3.905655062,1.829196873,551126.2447,100483.5148,0.169220127,2.174831e18,1.172064418,0.363636364,2,2,6.896365873274485,31,0.2,0.8
446,1.215935994,1.255937053,953587.1319,180081.9781,0.154844762,5.350704e17,1.080630514,0.272727273,2,1,8.683258541046799,32,0.2,0.8
447,3.432912023,0.751504293,368873.9607,131624.85,0.192806816,1.053007e18,1.087165611,0.727272727,1,1,6.770920755478264,17,0.2,0.8
448,5.227573668,1.615473716,689704.5085,88136.74757,0.265763661,2.826714e18,1.183760689,0.818181818,2,2,9.51314643455829,12,0.2,0.8
449,8.291350799,2.218079136,507952.0002,197781.2498,0.207339703,3.149722e18,1.119940238,0.272727273,2,1,11.24287113911327,46,0.2,0.8
450,4.791933578,1.45614642,829056.0372,35049.04505,0.297834063,1.488281e18,1.176762598,0.909090909,2,2,12.485402534929266,25,0.2,0.8
451,6.586748131,0.632386949,912340.7848,118116.8644,0.101095289,4.509889e18,1.137949825,0.0,1,2,5.937721993143906,-12,0.2,0.8
452,0.251570756,1.894406304,425657.548,241272.9491,0.250293205,1.32914e18,1.152526308,0.454545455,2,1,4.7636882792425235,32,0.2,0.8
453,8.76461338,1.140913828,315198.1944,229970.5671,0.183749268,4.277899e18,1.107779063,0.0,1,1,6.004578815485139,45,0.2,0.8
454,6.113757431,1.71416651,717633.9002,149191.7601,0.139377991,3.236418e18,1.158208644,0.090909091,2,2,10.34342105742231,25,0.2,0.8
455,1.969799274,0.82159159,644967.3409,277718.6545,0.230766019,2.451604e18,1.088947569,0.545454545,1,2,7.532585114288719,-48,0.2,0.8
456,7.588052384,1.778039965,382233.6547,74576.27753,0.111889956,7.1223e17,1.148661635,0.0,2,1,5.186854829303346,43,0.2,0.8
457,4.245504921,1.019278584,1.054977247e6,217332.7226,0.262970368,3.850792e18,1.085177467,1.0,2,2,7.612428642332553,45,0.2,0.8
458,7.445958056,1.338734711,784876.0694,273481.2432,0.21998242,2.072397e18,1.09755435,0.454545455,2,1,7.255811102006289,37,0.2,0.8
459,9.623560961,0.703511452,587584.688,39282.07492,0.137049661,1.990389e18,1.143016926,0.454545455,1,1,6.1216538465680435,48,0.2,0.8
460,1.423108571,1.527404794,470999.1591,130758.5753,0.330317188,4.964096e18,1.163663642,0.727272727,2,2,4.450578803254066,29,0.2,0.8
461,4.609244417,2.266064768,326656.8251,291048.1539,0.151582881,4.687342e18,1.09926674,0.909090909,2,1,4.908454438302536,20,0.2,0.8
462,6.55481759,1.982468017,606946.2962,199568.0566,0.314846427,1.666759e18,1.113710528,0.363636364,2,2,9.776365821870295,34,0.2,0.8
463,0.357055147,0.544323059,731227.2385,92340.93807,0.164044393,3.047581e18,1.190978641,1.0,1,2,6.295392123413523,-34,0.2,0.8
464,2.573673464,1.192063527,546311.8823,254705.968,0.126419709,3.415499e18,1.176463563,0.454545455,2,1,5.36700463468791,43,0.2,0.8
465,5.773973737,0.904379869,413860.2646,167407.0551,0.29312733,3.892041e17,1.147459264,1.0,1,1,6.132168224260266,32,0.2,0.8
466,3.925889498,1.310821371,401504.1318,66593.30735,0.221790754,1.77053e18,1.178111315,0.818181818,1,2,5.0225059930309595,38,0.2,0.8
467,7.136568113,1.056692291,533661.2549,154418.4134,0.178537764,4.750096e18,1.083267562,0.272727273,1,1,5.041129668954375,37,0.2,0.8
468,9.939438577,1.493171603,743487.3385,194406.2179,0.110987239,4.063327e18,1.196583079,0.818181818,2,2,8.304412886995053,17,0.2,0.8
469,5.104942922,2.133857587,339305.2628,122257.3863,0.213370846,3.622358e18,1.085881149,0.545454545,2,1,5.082350457870276,16,0.2,0.8
470,1.728759515,0.73038648,1.02291011e6,245832.1852,0.303989718,2.288448e18,1.127384896,0.545454545,2,2,7.532585114288719,-48,0.2,0.8
471,8.251742171,0.585955548,458350.8234,299418.3599,0.274622854,3.345347e18,1.119553861,0.363636364,1,2,7.532585114288719,-48,0.2,0.8
472,0.040911401,1.376030705,575227.7952,207415.7308,0.197900474,3.249113e17,1.131591032,0.909090909,2,1,5.250907183538594,38,0.2,0.8
473,9.028840919,1.659297538,665557.7546,264124.1989,0.236319868,4.473616e18,1.164154428,0.545454545,2,2,8.185325998526668,23,0.2,0.8
474,2.88287238,0.935473745,797623.6848,103965.3699,0.145071171,1.288215e18,1.146115403,0.090909091,2,1,4.989999157833389,42,0.2,0.8
475,6.093703895,1.153611618,1.067235055e6,48345.40806,0.312100596,3.113339e18,1.15349088,0.909090909,2,2,11.171768348870911,25,0.2,0.8
476,2.07304629,2.453723289,394589.8777,176311.9595,0.16307108,1.447175e18,1.188094443,0.727272727,2,1,5.155715301931612,-18,0.2,0.8
477,7.704717598,1.22486993,632713.3302,108202.797,0.284290324,8.328366e17,1.181650589,0.818181818,2,2,5.428797094289668,34,0.2,0.8
478,0.900745853,1.006598181,302457.4284,60983.23619,0.121318942,2.612403e18,1.197054111,0.272727273,1,1,6.3832494050833235,48,0.2,0.8
