BrFactor_ADAPT,PoyntingFluxPerBSi,LperpTimesSqrtBSi,rmse_Ur,shift,runID
0.904379869,413860.2646,167407.0551,80.56436550352163,-18,49
1.05184113,386766.9458,80507.22768,80.89637530158753,-45,163
1.746906713,336005.9749,72546.81182,81.17583790703596,-31,366
0.94774307,356387.3999,129820.9155,81.23828310018804,-15,490
0.96265459,585945.8681,216092.9584,81.54308801282774,-18,249
0.907903591,654782.8179,178876.6084,81.55031912358984,-16,407
0.9174563,406756.9865,280441.6443,81.66941555519254,-9,171
1.054860143,336447.9246,121158.3054,81.8255540464663,-13,305
0.693951942,693569.2564,225151.5381,81.91868026533123,-14,269
1.581632878,318880.1333,76191.62112,82.31300971709284,-48,59
0.902732436,353471.0273,63175.42129,82.42236925022212,-11,372
0.838663585,309195.127,267020.104,82.43857325268725,-10,228
0.674504883,528871.7998,130909.7572,82.57007295153707,-10,209
0.890997585,588981.7979,203844.4705,82.80022562811186,-14,337
0.96186334,307438.8325,71297.82921,82.91427066571335,-15,394
0.843914145,466141.0334,105732.6614,82.91700421047311,-9,259
0.898116483,317488.8283,84370.33902,82.98966376037949,-13,267
1.085665911,308153.5181,252171.9697,83.33255881803426,-9,175
0.816682781,498117.6581,216462.4864,83.46849978145305,-10,168
0.806917336,364478.494,124998.5895,83.67971778281205,-11,398
0.862697922,580380.0922,111915.7936,83.73646490292728,-24,23
0.725745746,519181.4769,171612.6918,83.81608763470076,-10,102
0.828840991,409454.455,115955.9197,84.01002922143923,-9,88
0.610770349,548386.1478,81224.5247,84.17447977076927,-4,25
1.015613151,552736.6215,295251.867,84.2833269480439,-2,99
1.03514494,539103.7568,58260.20875,84.42623108749687,-34,182
0.684376434,565250.0995,238302.3715,84.78577549158987,-11,439
0.73858011,808865.7938,226474.4999,84.87217539984684,-13,471
0.800630686,702034.8078,179565.1106,84.89980231615692,-14,74
0.814669689,584577.135,156444.9023,85.14253441266901,-11,376
0.714736318,494401.0684,199647.5537,85.25145581256399,-9,377
0.751504293,368873.9607,131624.85,85.33246273938241,-8,43
0.888672586,439170.4135,113341.49,85.69168487884778,-8,441
0.913848646,361577.3726,69274.40249,85.70570137249379,-17,19
0.821811394,447069.4873,242281.956,86.0337912372163,-8,298
0.720606621,335234.239,95279.73959,86.35295890389989,-8,40
0.86274773,689473.3435,208352.6182,86.43127517607502,-11,489
0.653877128,650872.3779,125615.2475,86.53692951940928,-6,434
0.73163389,361864.8821,174646.2484,86.64405974717515,-9,360
0.707331644,331034.0967,38097.47079,86.67154713022447,-3,409
1.124473211,338216.4448,149012.4522,86.85082515038408,-39,438
0.857737686,416411.0595,95668.03706,87.26163894117677,-11,109
0.812334467,437124.4203,194740.7228,87.30618611045617,-7,480
0.845977665,554284.9293,165949.4518,87.8070844643671,-15,465
1.145744705,466417.4259,154264.8819,88.0282799509543,-38,200
0.664995384,543212.5425,41444.61574,88.07676508168625,1,367
0.786191206,443265.4662,130293.0383,88.29693353678572,-11,212
0.793616212,314944.022,67571.38845,88.45208486422493,-7,487
0.974012526,484707.3168,66045.46827,88.50378359527933,-29,221
0.879250138,537735.0483,263455.1398,88.75763040627565,-10,443
0.746859124,522025.4283,91493.33203,89.07172851942191,-10,170
0.792297607,591137.4101,220659.8221,89.19018829284666,-9,110
0.91952708,519882.738,74678.43304,89.58730619633641,-21,378
1.344987062,386442.5115,61638.0641,89.64856704642852,-41,218
0.826159587,486072.9862,272313.588,89.67584978099217,-9,403
0.729750375,610086.6346,134367.8678,89.74227448525463,-11,464
1.006598181,302457.4284,60983.23619,89.750388044937,-23,53
1.643743023,320751.7123,43075.6622,89.76085591713188,-48,495
0.86006594,503773.8634,293059.6703,89.76342586110493,-8,312
0.724117726,595883.3536,83283.90424,89.82332884022698,-11,401
0.679073698,463999.917,122667.7302,89.85368490101081,-7,445
0.648221169,600553.4073,67068.02088,90.06585453042824,-11,346
0.855454463,567795.5775,255253.9505,90.13279151634939,-11,211
0.737368239,421005.962,51199.52876,90.2508405551403,-6,62
1.443620634,384299.056,44691.39153,90.34230709445674,-36,433
0.769235436,683116.0102,142059.2215,90.81613279741975,-11,231
0.740974341,660356.847,58978.59961,90.8845566371029,-13,315
0.855184721,365204.215,289498.7283,91.07692272716938,-9,56
0.746416949,670528.5033,285260.1702,91.35392532578024,-11,17
0.683159368,403102.5115,159880.0918,91.69591916465787,-7,132
0.759758895,695190.8182,96754.81809,91.6985480299568,-11,448
1.310821371,401504.1318,66593.30735,91.9401270633551,-42,50
0.752284336,573125.4775,101467.7703,92.49614812134288,-11,296
0.603387296,446281.0194,62457.12146,92.57982126702439,-7,121
0.77520646,332536.7689,167035.236,92.62072064314889,-8,127
0.685706571,716887.5804,136197.149,92.75999740127824,-8,387
1.430927106,410981.6445,39396.88199,93.47850324738972,-39,208
0.883599384,576851.9748,284838.9119,93.59116006194454,-7,133
0.785361225,639698.4741,161367.5683,93.7615366994484,-8,58
0.678306447,704806.2829,82488.22082,93.82243145448925,-11,185
0.644627668,468041.5116,76691.19672,94.31670717165531,-6,92
0.885884381,490270.5073,87514.23057,94.37284039113119,-15,338
0.874717657,327328.9511,55048.51871,94.43159340700677,-5,194
1.29386208,342255.9064,41925.45477,94.49932580005927,-48,71
0.780501806,492803.0154,70715.32878,94.73883561279649,-10,155
0.763236181,585731.343,262010.5834,94.81682390428094,-8,86
0.720296234,531765.1873,62155.5633,94.83376672754946,-9,293
0.810056698,548687.4096,126087.4624,94.99480488274287,-8,270
1.451491238,325730.4268,112432.6692,95.01752618778325,-37,97
0.712931128,546153.3291,109136.332,95.43157332898832,-7,484
0.742774579,561043.0416,53959.52485,96.14254171052389,-6,479
1.601036687,314484.917,48471.54617,96.18913552970658,-44,331
0.548753023,640761.7208,37480.22736,96.3095054686148,-3,423
1.639922602,356726.6991,64394.03531,97.12154292065068,-46,187
0.749780699,770440.1629,193998.3913,98.50345165923076,-9,222
0.881272453,426245.22,57890.2256,98.86193026641624,-10,238
0.836457905,620361.3609,71737.91458,99.05690941116129,-16,437
0.756369018,512140.2506,147311.5022,99.42054300131552,-6,405
0.640539382,720122.9094,69424.51452,99.73272695074756,-3,482
0.82159159,644967.3409,277718.6545,99.84263471280667,-8,46
0.682655629,765787.3584,60840.84125,99.96033326519013,-8,497
1.121455034,388483.5325,39864.94467,99.9658525056978,-36,343
0.759257497,757478.3558,247307.4186,100.13135261738843,-7,458
0.763847527,634216.2993,50775.4844,100.16964639672881,-11,136
0.797440787,350936.9468,46240.85287,100.1986598132156,-4,177
0.703511452,587584.688,39282.07492,100.48036360141863,-6,47
0.989795161,441308.4734,85489.89862,100.63116075216148,-20,73
0.768430883,487360.1371,107677.2019,100.657721084718,-6,77
0.845763287,663355.3412,135829.9985,100.80494230185057,-11,106
1.162257416,318579.2537,31652.5595,101.22366039348753,-14,112
0.565654936,502998.2697,79484.24835,101.2425024260797,-5,496
0.930668151,494662.7799,43448.60759,101.45135155892487,-21,104
0.803092882,300474.7359,155421.3187,101.49928259322064,-5,290
0.66775832,738281.1338,251897.8158,101.6222611897584,-7,361
0.619970773,334293.0753,104342.6018,101.68734192676654,-6,499
0.690524482,412707.3925,78852.65577,101.84563968601688,-5,334
0.731214747,819441.0369,282325.6452,102.08185576982592,-8,304
0.853388891,455524.5975,49753.92832,102.30358040884079,-12,417
1.702042606,328682.6916,49113.44868,103.14715068153566,-42,26
0.69005589,755903.331,106239.5792,103.38272191835492,-6,284
0.686438933,451807.1529,32802.83263,104.01938020193398,7,235
0.817021554,733089.1093,256575.9472,104.12789614068173,-7,427
0.782789909,580556.4495,268040.4924,104.2135450026849,-7,364
0.627564938,607878.4185,56817.22152,104.41442890748726,-2,98
0.733575882,674203.2958,112320.5698,104.52387946876901,-7,151
0.745167644,706427.1273,223564.88,104.68381668626317,-6,320
0.811856932,346779.5944,157102.2658,105.47389816975905,-6,15
0.703241941,391926.9454,75701.38119,105.60669600542252,-4,300
0.596836553,799449.4859,78162.31603,105.76928321209988,-2,294
0.610493967,344038.2417,50073.7896,106.15733855439963,-5,280
0.796829311,405677.9113,240073.7268,106.22604405592465,-8,24
0.77668132,428791.601,40955.60939,106.25922551786223,4,467
0.758440804,423727.6539,207264.6213,106.42768941549237,-6,198
0.761905885,381290.2145,291970.6756,106.73147827492642,-5,239
0.695290453,838953.7079,55547.22891,106.94036390615237,-7,117
0.619285916,896999.2368,64163.99343,107.0690841859151,-6,137
0.686700381,656156.7994,65009.53853,107.3093963010441,-6,81
0.722103612,483929.4823,289112.4898,107.40568435069532,-6,195
0.716752484,582032.3287,139629.5507,107.81841323110922,-5,173
0.710652344,433418.3717,177789.1745,107.84433237007974,-6,275
1.403212545,310489.9544,35432.5576,108.57123789077122,-48,253
0.614577973,383049.5458,97442.10389,108.93919236827112,-5,385
0.63682296,421971.3483,147599.096,109.07886872794326,-5,428
0.745111035,474974.3529,251087.4857,109.46314466779835,-6,272
0.844646364,702650.5716,65689.8662,110.2443066779691,2,414
0.644400193,664570.7196,46729.79132,110.27676229601828,-4,244
0.795548953,602312.7379,271225.7759,111.18790005348902,-4,278
0.649346227,764677.7393,138254.4681,111.26037324620702,-5,39
0.617954615,645459.488,166404.1584,111.48270422842985,-5,289
0.636187528,759234.6234,40121.58907,111.87766967386766,-3,167
0.705177486,642518.0115,233049.0449,112.3345836143113,-6,202
0.649740888,566777.2118,230496.0596,112.56319704422711,-6,72
0.739034401,372328.8374,262368.7037,114.20213690989979,-5,113
0.87225723,675970.3262,296235.4707,114.59256411846614,-4,291
0.661471678,375724.4386,36037.94691,115.23037608306498,-3,5
0.596021804,431659.0501,109837.5223,115.30098479045127,-4,348
0.631064901,708186.4735,148214.9879,115.97063385882689,-3,299
0.76573185,345406.9473,254230.4724,116.92289493337124,-5,344
0.661170254,579187.7439,70211.89232,117.24168114728703,-5,261
0.727545701,322840.0925,204933.8436,119.69316361941581,-5,255
0.629199042,559674.3204,250584.0598,120.42807959528277,-4,148
0.640911237,460975.0498,101165.7676,120.45580894980257,-3,118
0.69584349,379741.8091,163024.0922,120.67407195942265,-3,475
0.651547876,363112.8514,196115.3341,121.09722441985068,-5,226
0.677009132,550190.5888,182884.1027,121.59710720478805,-4,236
0.627313452,412221.6057,92180.54893,121.63603497964726,-4,251
0.564309385,465368.6464,182197.3319,121.73323026373234,-4,181
0.697777104,629562.6819,188144.5748,121.74184324561428,-4,370
0.641486993,816205.1134,214489.701,121.78580224823554,-4,193
0.692103047,489421.3809,193022.3231,121.91333851824595,-4,14
0.621776076,681359.7426,213174.914,121.91433191614466,-3,392
0.62671291,769071.4424,128004.6988,122.43890685956556,-3,402
0.658281779,727553.2074,172452.206,122.51877621449339,-3,108
0.75464458,721488.5512,269363.5196,122.5872543500712,-5,146
0.714366632,736794.3466,239624.3044,123.28462865988703,-4,224
0.569744084,563884.4337,32185.64904,124.41284136578535,-2,186
0.666642817,676962.9885,190202.0111,124.59656027010136,-2,54
0.633049043,306627.6623,176805.5389,126.45377132954337,-6,68
0.592195807,495769.7658,138942.7905,128.4376633946633,-4,248
0.659016056,491043.6692,267338.8559,128.98337249986835,-2,470
0.58195418,969836.849,236186.0642,129.27925101728547,-3,421
0.541354821,630931.3793,116892.8943,129.678628267474,-3,254
0.58497107,919374.5725,227175.6757,129.98623046032813,-3,357
0.589319294,958494.4643,188245.2517,130.16036249450664,-2,257
0.699933313,340631.3468,117382.4262,130.6757683046038,-2,166
0.708761414,637084.4726,215335.2461,130.93806275165693,-3,20
0.56237872,551949.9112,122178.2672,131.75936415675713,-3,388
0.572656389,718643.8711,202054.8536,131.87109275129325,-3,237
0.780059503,338080.5533,281884.6294,132.6509807029378,-4,105
0.555978865,1.029366536e6,208536.7191,133.6637479613341,-2,13
0.657697968,614886.5221,154790.2306,135.86928951590707,-2,122
0.592219442,735425.6172,31399.23684,137.21203604952103,-2,400
0.602807751,397884.5622,256289.8716,137.8186274604343,-4,70
0.675168171,354343.1876,219238.2496,138.188811787816,-2,82
0.679969134,850248.3521,293194.0498,138.4039091371843,-2,30
0.6240549,395284.9392,142346.8751,138.4644515052088,-3,190
0.599561178,482173.1916,82996.77519,139.7936830746346,-2,431
0.620914613,745603.0939,274869.6888,141.70665932192398,-2,89
0.638706619,574881.7444,169556.4183,142.3954311726562,-2,322
0.650996751,805484.8149,295356.4423,143.2570115280284,-2,381
0.668523625,480622.5339,220357.8088,144.87256303247534,-2,310
0.579033647,324599.4149,133681.1754,145.2508961591578,-2,369
0.577605836,908959.9147,282627.1978,145.37633293659707,-3,111
0.598166686,544784.599,178293.057,145.3843486615344,-2,144
0.655346102,866475.2483,257159.4512,145.6049152755122,-2,277
0.552838082,679879.9913,76333.03462,145.88462871476202,-2,115
0.584683639,661722.5038,263000.3667,145.9630900018495,-2,306
0.609778082,887170.0456,153468.2349,146.79417939920995,-1,332
0.614125855,848047.6236,124828.8987,146.8179443886055,-1,229
0.710018827,797690.1308,277031.184,146.8646484177059,-2,324
0.544323059,731227.2385,92340.93807,148.21588168757796,-1,48
0.680830076,514201.884,228336.6247,149.15451823880753,-1,340
0.582816889,807109.512,162740.5899,149.6744270502663,0,154
0.67261336,441509.1986,190861.8779,150.06964035112063,-1,413
0.642073009,352696.2923,241946.6461,151.07140740127846,-3,450
0.717417029,786475.5504,231759.7557,151.29012673218816,-2,142
0.574465698,556928.2159,145152.2002,151.54937193141353,0,8
0.599619961,749130.4513,118755.1358,151.86775847912497,0,172
0.54917419,978031.5271,132367.4184,152.0283066518806,-1,164
0.557501878,317079.0071,122839.1743,152.68661992533987,-3,28
0.637721727,810661.4728,234413.7111,152.89106249560717,-1,16
0.612301201,696559.5387,292459.6236,153.12633283316006,-2,179
0.634880943,510774.608,207881.3497,153.447492059698,-2,219
0.540558814,426680.84,150212.753,153.56307755547977,-3,100
0.594078087,583791.6831,199158.1003,153.61392689481343,-1,452
0.688197242,501241.9783,276244.7713,154.52968401085485,-2,130
0.662635145,788548.2453,211312.6575,155.7168481094558,-1,418
0.734946092,311350.7392,283819.0545,156.16137678864845,-3,419
0.646158647,313575.3008,270524.0706,156.77934210002852,-4,140
0.591359309,699330.2464,102587.3618,158.9794518562397,0,94
0.56064247,767546.68,260643.8583,159.1131681324388,-2,129
0.663105912,430160.3215,247207.2477,159.15354575418132,-2,158
0.748932978,410852.8994,297257.0256,159.9396874341772,-3,374
0.581368091,611455.364,204444.3223,160.04755238170455,-1,161
0.655633393,302231.0028,217181.7995,160.35041611614835,-2,329
0.631401608,473215.0223,53257.89795,160.50770357917892,-1,350
0.585955548,458350.8234,299418.3599,160.54606428519023,-3,52
0.545440017,691809.9348,163528.0331,161.08946247676633,0,353
0.547461335,378373.079,225852.65,161.7164531936335,-3,150
0.672111822,777283.214,298540.6311,163.61822920979526,-2,260
0.696792721,793493.1356,249839.4828,163.98388279368322,-1,66
0.625373503,523784.7738,297746.0425,168.19747099623658,-2,455
0.571676816,450050.8703,238015.2329,168.2137862723524,-1,389
0.577283514,672443.9407,175150.1999,168.85459202156142,0,474
0.554861467,393683.2272,279722.1404,171.29934259623437,-1,319
0.560484843,401343.1564,229037.8046,172.1356253807214,-1,494
0.558289436,512833.1874,160383.9648,172.21695372660676,-1,283
0.555725665,825120.6951,176463.8924,176.12823554668418,-30,266
0.569164666,618512.485,243420.8817,176.96225570546684,0,33
0.61609769,449613.8273,201704.909,177.46531147182054,-1,36
0.60144551,594517.6961,288495.3168,178.5676132035389,-1,223
0.551114154,889222.181,205238.9742,180.27197178902463,0,373
0.606527247,894203.5383,194990.2348,181.29990598849898,-1,18
0.586431841,309985.0735,88249.18491,181.346484275086,-1,206
0.575211736,360496.1855,113021.6913,181.81651979810763,-1,264
0.56112198,812506.8575,49938.02918,182.30408257627636,0,78
0.56525793,703437.5856,289810.0384,182.82152266098564,-2,440
0.605534246,533521.4691,259848.1754,185.59225843595556,-1,325
0.552361919,525221.6121,270100.0047,187.11437374528896,-2,64
0.608479877,632456.9531,253727.1144,188.35531879254881,-1,491
0.541807016,987774.7802,85353.3962,190.5061818013284,0,406
0.543749048,876217.7447,286633.1918,196.70961485083592,-21,204
0.588768353,622713.9147,283201.8206,201.62950945031136,-30,411
0.543640817,342390.7012,187457.8729,210.021541631927,-1,459
0.567852395,414073.0493,276546.3199,210.34422048823123,-2,286
