Column1,BrMin,BrFactor_ADAPT,PoyntingFluxPerBSi,LperpTimesSqrtBSi,StocasticExponent,nChromoSiAWSoM,rMinWaveReflection,realization,pfss,UseSurfaceWaveRefl,rmse_Np,shift,Tmin,Tmax
284,5.287079511,0.678306447,704806.2829,82488.22082,0.14786837,3.943194e18,1.115308048,0.0,1,1,7.809489078696993,-3,0.2,0.8
285,4.693355721,0.569744084,563884.4337,32185.64904,0.175798869,4.813358e17,1.182089321,0.454545455,1,2,5.992226360604823,-10,0.2,0.8
286,2.977842833,1.639922602,356726.6991,64394.03531,0.216198304,1.609496e18,1.125272809,0.181818182,1,1,16.868169294674644,7,0.2,0.8
287,4.30257645,1.281422709,339582.0905,223294.2893,0.143161624,2.768823e18,1.140800804,0.727272727,1,2,6.342098394610803,-8,0.2,0.8
288,7.347392195,0.959527874,618995.7071,266251.0126,0.336385345,9.576209e17,1.080966027,0.636363636,1,1,16.881599816752292,-3,0.2,0.8
289,8.500284539,0.6240549,395284.9392,142346.8751,0.120278253,2.544011e18,1.187940445,0.272727273,1,2,6.708580533813354,-48,0.2,0.8
290,9.881754494,0.809112686,652628.6835,195827.69,0.227880772,2.707753e18,1.185089637,0.0,1,1,10.32632773746894,-7,0.2,0.8
291,1.827938005,1.565240351,382542.7646,243570.519,0.184642513,8.90691e17,1.131266735,0.909090909,1,2,10.170678012207613,-12,0.2,0.8
292,0.137648461,0.641486993,816205.1134,214489.701,0.320966608,1.645878e18,1.1820443,0.545454545,1,1,9.990726297087566,-28,0.2,0.8
293,5.994525317,0.874717657,327328.9511,55048.51871,0.191766453,4.115579e18,1.054343252,0.272727273,1,2,5.906851448185533,-15,0.2,0.8
294,3.643192223,0.722103612,483929.4823,289112.4898,0.292292046,4.845135e18,1.142886538,0.727272727,1,1,5.903683076037961,-9,0.2,0.8
295,9.178799244,1.179015134,425154.7949,72639.26115,0.331298324,2.702475e17,1.122901343,0.636363636,1,2,12.650552939005367,21,0.2,0.8
296,2.218121374,0.926927205,508424.2838,164110.3743,0.134310898,3.253178e18,1.17337753,0.090909091,1,1,9.097956099357312,5,0.2,0.8
297,6.920116879,0.758440804,423727.6539,207264.6213,0.188565299,4.693256e18,1.153747252,0.272727273,1,2,6.084762276643038,-12,0.2,0.8
298,8.307346099,0.824144427,599979.8834,66485.48475,0.272491288,3.702179e18,1.1647646,0.272727273,1,1,11.497824982058981,-1,0.2,0.8
299,0.257800873,1.145744705,466417.4259,154264.8819,0.195461744,7.180709e17,1.072926211,1.0,1,2,13.574691344704979,6,0.2,0.8
300,7.603793615,1.535229788,322334.4363,190052.7482,0.288604982,1.339668e18,1.159131488,0.0,1,1,8.133490405590468,-13,0.2,0.8
301,0.648610105,0.705177486,642518.0115,233049.0449,0.125324612,3.155563e18,1.066399231,0.0,1,2,6.914770879760339,-10,0.2,0.8
302,4.573680912,0.910099988,368585.851,108046.9602,0.327369089,3.964853e18,1.181909926,1.0,1,1,5.215243536968006,-21,0.2,0.8
303,9.370992233,0.543749048,876217.7447,286633.1918,0.213284294,1.794004e18,1.109009516,0.272727273,1,2,8.520420389608311,-18,0.2,0.8
304,5.088953178,1.313411294,355942.7595,277828.3963,0.277592956,2.921055e18,1.179342931,1.0,1,1,6.313085515886274,-9,0.2,0.8
305,2.108286105,0.586431841,309985.0735,88249.18491,0.226349754,2.095945e18,1.124040352,0.636363636,1,2,7.5243449961749835,-48,0.2,0.8
306,9.444792236,1.010340503,454158.9437,254813.9275,0.139591862,1.446058e18,1.155175953,0.636363636,1,1,8.297566599020067,-8,0.2,0.8
307,2.752576156,1.430927106,410981.6445,39396.88199,0.116466321,3.621168e18,1.190363747,0.181818182,1,2,18.101497148040654,5,0.2,0.8
308,5.791899925,0.674504883,528871.7998,130909.7572,0.283510395,6.335451e17,1.198240738,1.0,1,1,5.755516781145475,-14,0.2,0.8
309,9.804248584,1.105461649,497062.6859,167996.4134,0.269353808,4.757198e18,1.108672601,0.181818182,1,2,13.785384324366552,-3,0.2,0.8
310,1.594178961,0.855454463,567795.5775,255253.9505,0.196130662,1.74497e18,1.151370715,0.454545455,1,1,8.638973181252107,-10,0.2,0.8
311,3.018066937,0.786191206,443265.4662,130293.0383,0.234119974,3.323111e17,1.180968743,1.0,1,2,6.143569933152155,-20,0.2,0.8
312,0.761893732,0.580062672,856790.7143,34575.23431,0.259029396,3.756558e18,1.189494868,0.545454545,1,1,11.254509922792149,-27,0.2,0.8
313,5.369040233,0.937193334,399182.505,229356.6187,0.13369647,8.075703e17,1.136902758,0.636363636,1,2,5.958029323683065,-5,0.2,0.8
314,9.257527981,0.737148698,624470.1972,88536.25311,0.289802609,2.394692e18,1.154385293,0.909090909,1,1,8.327536707301237,-1,0.2,0.8
315,2.453099072,1.495356595,341920.9233,132065.5382,0.122830297,4.182458e18,1.142291236,0.818181818,1,2,8.941978708393945,-18,0.2,0.8
316,7.875407124,0.55104107,329668.4392,232761.9661,0.182215919,2.856668e18,1.180819461,0.636363636,1,1,8.59147090896829,-48,0.2,0.8
317,4.927129252,1.344987062,386442.5115,61638.0641,0.201342437,2.481855e18,1.168386588,0.363636364,1,2,13.587158889465773,11,0.2,0.8
318,4.067584339,0.634880943,510774.608,207881.3497,0.117611441,4.994343e18,1.113666547,0.909090909,1,1,6.441376799544165,-48,0.2,0.8
319,3.603003845,1.711914415,316073.7688,175706.4419,0.154268338,3.717942e18,1.143835687,0.090909091,1,2,9.100887501754935,-9,0.2,0.8
320,0.534359491,0.974012526,484707.3168,66045.46827,0.335593525,3.403412e18,1.14864356,0.090909091,1,1,10.016394420356246,-9,0.2,0.8
321,5.912831503,0.749780699,770440.1629,193998.3913,0.206041819,1.232494e18,1.152975301,0.181818182,1,2,13.73221278332653,-4,0.2,0.8
322,5.166469668,0.60144551,594517.6961,288495.3168,0.221573557,4.543901e18,1.080568206,0.454545455,1,1,6.5990384032647675,-16,0.2,0.8
323,4.814147335,0.714366632,736794.3466,239624.3044,0.31231736,1.082314e18,1.181123093,0.818181818,1,2,10.21409990425998,-24,0.2,0.8
324,8.820544293,1.071786713,419817.9768,164549.9503,0.197646631,3.552092e18,1.076530373,0.090909091,1,1,7.6935253123666785,3,0.2,0.8
325,1.484365158,0.651547876,363112.8514,196115.3341,0.28453681,3.006502e18,1.135158886,0.181818182,1,2,6.965719824279756,-48,0.2,0.8
326,5.713160608,1.240886214,321546.6956,97765.88181,0.339522246,2.031391e18,1.170932813,0.545454545,1,1,7.03568977216377,-9,0.2,0.8
327,3.947926229,0.838663585,309195.127,267020.104,0.265548725,1.258873e18,1.15237533,0.272727273,1,2,6.317461838137905,-47,0.2,0.8
328,9.995507176,0.614125855,848047.6236,124828.8987,0.155096777,3.306685e18,1.196836308,0.818181818,1,1,10.268281711007809,-20,0.2,0.8
329,8.229834186,1.597215749,350469.08,94838.98477,0.23054147,4.034058e18,1.161236658,0.818181818,1,2,14.650606099723127,-15,0.2,0.8
330,0.02403822,0.769235436,683116.0102,142059.2215,0.183497743,2.245116e18,1.15040052,0.181818182,1,1,11.030658758196855,3,0.2,0.8
331,7.682528279,0.886648203,528095.4551,173623.1644,0.330561414,1.596547e18,1.175959154,0.090909091,1,2,8.59147090896829,-48,0.2,0.8
332,0.883591338,1.210320988,407069.5948,265626.4694,0.137266861,4.607608e18,1.072842201,0.272727273,1,1,6.683560000415987,-5,0.2,0.8
333,3.686462017,0.562979122,1.016953665e6,82201.15665,0.219759709,4.244304e18,1.093462246,0.181818182,1,2,8.59147090896829,-48,0.2,0.8
334,6.294040564,0.686438933,451807.1529,32802.83263,0.126641944,7.824233e17,1.119538505,0.0,1,1,5.317590053907767,-25,0.2,0.8
335,3.345432319,0.677009132,550190.5888,182884.1027,0.264984041,3.479262e18,1.185785377,0.909090909,1,2,6.392670617670379,-3,0.2,0.8
336,6.674141386,0.572656389,718643.8711,202054.8536,0.291421217,2.117692e18,1.123453753,0.272727273,1,1,6.959409683242862,-30,0.2,0.8
337,1.881108575,0.881272453,426245.22,57890.2256,0.166086447,4.916751e18,1.083836488,0.272727273,1,2,5.50545830755559,-19,0.2,0.8
338,9.535173585,0.761905885,381290.2145,291970.6756,0.319846751,4.341882e18,1.195108103,0.545454545,1,1,6.296091673636085,-9,0.2,0.8
339,0.445357312,0.621702904,949946.3076,244850.6092,0.228751374,5.79999e17,1.102084033,0.181818182,1,2,14.067909191312253,-16,0.2,0.8
340,2.642763348,1.117105659,327592.7432,69698.67794,0.29609682,9.66768e17,1.159170086,0.454545455,1,1,6.493012068267729,-16,0.2,0.8
341,5.686816429,0.826950328,607554.1265,151183.2671,0.102832472,2.779149e18,1.135841462,0.363636364,1,2,8.59147090896829,-48,0.2,0.8
342,7.069011214,0.979312961,339846.6578,170642.1692,0.248842279,2.322358e18,1.110978385,0.454545455,1,1,5.346430059340814,-9,0.2,0.8
343,8.182955168,0.644400193,664570.7196,46729.79132,0.211820572,8.816469e17,1.135981781,0.636363636,1,2,5.767415498723607,0,0.2,0.8
344,0.128376051,1.43622244,394031.6385,123444.7544,0.25507039,2.697544e18,1.125089797,0.272727273,1,1,11.691263057369957,-11,0.2,0.8
345,7.791889654,1.282720547,438895.9451,226747.8124,0.108988156,3.244159e18,1.145543468,0.454545455,1,2,9.998379495611172,-8,0.2,0.8
346,0.831669832,1.066327196,521251.4563,280811.633,0.305988743,2.600496e17,1.105535361,0.0,1,1,16.07866240172509,-4,0.2,0.8
347,4.405330485,0.592195807,495769.7658,138942.7905,0.147098577,1.818973e18,1.06563358,0.363636364,1,2,6.637583073209809,-8,0.2,0.8
348,9.732936416,0.96265459,585945.8681,216092.9584,0.168306116,7.095898e17,1.188569905,0.090909091,1,1,16.55434773799266,1,0.2,0.8
349,1.683849276,1.25244945,453883.3257,273847.5938,0.245264592,3.692523e18,1.187025169,0.363636364,1,2,8.641298398204011,-6,0.2,0.8
350,6.11899243,0.627313452,412221.6057,92180.54893,0.251266096,1.667635e18,1.114252932,0.636363636,1,1,6.731669745951546,-12,0.2,0.8
351,3.460208827,1.015914838,354839.7455,258761.7724,0.112800591,2.172209e18,1.138102027,0.727272727,1,2,5.577663686177477,-6,0.2,0.8
352,9.342494381,1.403212545,310489.9544,35432.5576,0.150669785,3.147098e18,1.12246801,0.0,1,1,9.030451199065661,19,0.2,0.8
353,2.386548207,0.541354821,630931.3793,116892.8943,0.313877485,1.330034e18,1.160144115,0.363636364,1,2,6.440206526637753,-2,0.2,0.8
354,0.956133283,0.727545701,322840.0925,204933.8436,0.214273928,3.893166e18,1.126417023,0.454545455,1,1,6.883356877818942,-48,0.2,0.8
355,6.865877504,1.148138498,367482.0865,156678.057,0.16216508,1.11835e18,1.081198624,0.0,1,2,7.23012529270324,-8,0.2,0.8
356,9.024216114,0.589319294,958494.4643,188245.2517,0.124554472,4.316082e17,1.19908468,0.545454545,1,1,12.589214815234836,-25,0.2,0.8
357,7.256934515,0.778704681,541453.2112,246520.0403,0.15683255,3.630858e18,1.175563174,0.090909091,1,2,8.59147090896829,-48,0.2,0.8
358,8.605291629,0.843914145,466141.0334,105732.6614,0.299785331,4.466881e18,1.164544246,0.090909091,1,1,6.160851445282079,3,0.2,0.8
359,2.76245889,0.672111822,777283.214,298540.6311,0.189335208,2.56899e18,1.129743935,0.727272727,1,2,8.555637728992993,-15,0.2,0.8
360,1.10409311,0.661170254,579187.7439,70211.89232,0.130351548,2.812697e18,1.112557561,0.636363636,1,1,6.0226292397033285,11,0.2,0.8
361,4.758205826,0.996247849,403888.7745,212086.9503,0.28923714,4.366273e18,1.196655639,0.090909091,1,2,6.332161460579097,-18,0.2,0.8
362,8.876466691,0.790958204,739646.8151,53164.93577,0.163320097,1.474577e18,1.166439347,0.0,1,1,16.580162636606122,26,0.2,0.8
363,7.421702377,0.575211736,360496.1855,113021.6913,0.194821319,4.875389e18,1.065191852,0.545454545,1,2,7.471802676328761,-48,0.2,0.8
364,0.400537204,1.299548099,304845.7352,185531.171,0.188651803,4.502074e17,1.116679216,0.181818182,1,1,6.1863247337049545,-17,0.2,0.8
365,4.058188994,0.555725665,825120.6951,176463.8924,0.245514938,3.973741e18,1.17077247,0.454545455,1,2,8.231784748695738,-9,0.2,0.8
366,9.885263448,0.898116483,317488.8283,84370.33902,0.116316615,1.785371e18,1.137163852,0.363636364,1,1,5.616968797076949,-22,0.2,0.8
367,2.917210781,1.521670626,372845.5439,281336.4858,0.140125139,3.21048e18,1.167564435,0.727272727,1,2,9.155349982385856,-5,0.2,0.8
368,5.961413642,0.693951942,693569.2564,225151.5381,0.333328151,2.356034e17,1.172221465,0.0,1,1,8.613561722307514,-6,0.2,0.8
369,3.620151721,0.810056698,548687.4096,126087.4624,0.178856024,9.229903e17,1.179847963,0.090909091,1,2,8.397312411384418,6,0.2,0.8
370,5.571215954,1.13399111,416147.2671,43049.13386,0.225808202,2.748111e18,1.094076017,1.0,1,1,10.569794422259772,6,0.2,0.8
371,2.231702097,0.745111035,474974.3529,251087.4857,0.277749037,2.373002e18,1.195492626,0.636363636,1,2,6.063254784752695,-8,0.2,0.8
372,3.866604867,1.164924766,476251.8207,116355.4595,0.120004982,3.199437e18,1.168051647,0.909090909,1,1,14.37605567317663,0,0.2,0.8
373,6.906536454,0.915179209,558889.6194,37007.94586,0.28700294,1.37314e18,1.142561718,1.0,1,2,15.34291949682294,1,0.2,0.8
374,8.330386302,0.710652344,433418.3717,177789.1745,0.144054734,2.224616e18,1.153317178,0.272727273,1,1,6.173978302631997,-15,0.2,0.8
375,0.681722078,0.860857196,377599.1188,146225.719,0.221886692,1.635831e18,1.142096521,0.636363636,1,2,5.648440755569785,-5,0.2,0.8
376,5.449230997,0.655346102,866475.2483,257159.4512,0.10780739,4.125368e18,1.118830054,0.272727273,1,1,12.5395945510811,-22,0.2,0.8
377,4.570171661,0.795548953,602312.7379,271225.7759,0.20080535,6.869424e17,1.163407117,0.090909091,1,2,9.270936679870726,-2,0.2,0.8
378,6.515741542,1.554018477,331296.0567,219786.2018,0.274054134,3.660652e18,1.18250397,0.909090909,1,1,8.13133809257345,-7,0.2,0.8
379,3.188088969,0.610493967,344038.2417,50073.7896,0.330860261,4.423794e18,1.110097811,0.272727273,1,2,7.224106165287685,-21,0.2,0.8
380,8.989771721,1.269441941,389852.2507,248092.0943,0.293049661,5.989009e17,1.160117377,0.181818182,1,1,10.214734647657421,-14,0.2,0.8
381,7.66564637,1.653252531,307192.2196,123938.271,0.242560645,4.239095e18,1.161122007,0.363636364,1,2,9.527967730779547,-15,0.2,0.8
382,9.379941833,0.558289436,512833.1874,160383.9648,0.2680296,2.961414e18,1.09828003,0.454545455,1,1,6.950757195934174,-33,0.2,0.8
383,0.600493101,0.69005589,755903.331,106239.5792,0.295872223,1.922968e18,1.191543638,0.545454545,1,2,10.936118176573205,17,0.2,0.8
384,5.846678857,1.032684626,488901.7899,284290.1628,0.185074201,3.915869e18,1.189229404,0.818181818,1,1,9.083323272110274,-17,0.2,0.8
385,0.18132976,0.567852395,414073.0493,276546.3199,0.100629581,8.505847e17,1.096110331,0.727272727,1,2,6.989004984706096,-47,0.2,0.8
386,7.522870323,0.957250896,371552.4808,42464.97162,0.261562117,3.098285e17,1.186988456,0.454545455,1,1,5.559043656554779,20,0.2,0.8
387,4.655118885,1.479550742,313119.2595,255774.784,0.242494193,4.734646e18,1.198293578,1.0,1,2,5.836006051259487,-10,0.2,0.8
388,6.449171538,0.617954615,645459.488,166404.1584,0.1654515,1.712892e18,1.160546628,0.0,1,1,6.435428686802907,-10,0.2,0.8
389,5.018794779,0.803092882,300474.7359,155421.3187,0.302581342,3.350932e18,1.176861092,0.090909091,1,2,6.626246282570595,-48,0.2,0.8
390,8.983080399,0.87225723,675970.3262,296235.4707,0.146477945,4.95131e18,1.111794511,0.818181818,1,1,12.066291373612453,-33,0.2,0.8
391,2.178502008,1.088683541,359201.6919,210532.7028,0.313506108,1.92604e18,1.110537687,0.181818182,1,2,5.890127701611573,-10,0.2,0.8
392,1.319309974,0.720296234,531765.1873,62155.5633,0.247587637,4.288532e18,1.13077279,0.363636364,1,1,5.884174874825335,-14,0.2,0.8
393,8.70014067,0.596836553,799449.4859,78162.31603,0.338799387,5.501088e17,1.083057899,0.454545455,1,2,5.990148866355013,9,0.2,0.8
394,2.66762896,0.920241961,457076.0062,187122.6256,0.209602907,2.888692e18,1.194863512,0.818181818,1,1,6.845058439040344,3,0.2,0.8
395,8.033075961,0.752284336,573125.4775,101467.7703,0.11316146,3.8387e18,1.079156076,0.363636364,1,2,6.63635210951171,-2,0.2,0.8
396,4.76985605,1.139120811,517790.1719,196656.6292,0.150283111,1.213887e18,1.093172934,0.636363636,1,1,16.05841555174686,-4,0.2,0.8
397,6.568790309,0.821811394,447069.4873,242281.956,0.317076356,3.040324e18,1.1315264,0.545454545,1,2,5.842522298435161,-13,0.2,0.8
398,1.986478688,0.631064901,708186.4735,148214.9879,0.202995229,4.005643e17,1.098392399,0.090909091,1,1,6.396241856714246,22,0.2,0.8
399,4.222492988,0.703241941,391926.9454,75701.38119,0.170731832,3.501374e18,1.115396445,0.909090909,1,2,6.32322619038884,-17,0.2,0.8
400,8.580119743,1.193443858,349188.6791,290063.3515,0.205797681,1.476194e18,1.085610999,0.0,1,1,5.358768595317227,-7,0.2,0.8
401,0.374174034,0.90355012,615664.3447,200668.4732,0.252780064,4.502631e18,1.14936369,0.181818182,1,2,11.897147052306227,-1,0.2,0.8
402,5.75798067,0.546155788,926787.8247,55848.7911,0.138114862,2.462963e18,1.143765694,0.272727273,1,1,11.781307456341413,-27,0.2,0.8
403,7.110275344,0.731214747,819441.0369,282325.6452,0.270043822,2.600898e18,1.151960597,1.0,1,2,12.575253928777496,-12,0.2,0.8
404,1.756330617,1.054860143,336447.9246,121158.3054,0.159243972,7.582518e17,1.174095917,0.090909091,1,1,5.8053748195038954,-6,0.2,0.8
405,2.870312773,0.584683639,661722.5038,263000.3667,0.301284754,1.56278e18,1.138878211,0.0,1,2,6.630403296259157,-18,0.2,0.8
406,6.065732446,1.376767482,379675.244,177320.6926,0.10431713,4.583358e18,1.099106669,0.909090909,1,1,8.806633551385671,-12,0.2,0.8
407,3.729532086,1.224050505,434713.3422,141517.502,0.257866397,4.075267e18,1.160648534,0.545454545,1,2,11.923670886464372,-3,0.2,0.8
408,5.519313475,1.00791875,505139.5321,96418.65786,0.214649549,2.295852e18,1.188206682,1.0,1,1,13.95116338888984,5,0.2,0.8
409,9.093012218,0.668523625,480622.5339,220357.8088,0.238571894,1.300162e18,1.122582389,0.818181818,1,2,6.3956613808681055,4,0.2,0.8
410,1.121533802,0.790011571,479256.892,152270.233,0.112134665,3.716408e18,1.102004963,0.363636364,1,1,5.8476409068517485,-6,0.2,0.8
411,4.73552529,0.86006594,503773.8634,293059.6703,0.315113098,4.678993e18,1.145613994,0.545454545,1,2,6.537035337257361,-8,0.2,0.8
412,6.680945726,1.109813535,436079.0206,213708.5035,0.151894866,1.691221e18,1.126883849,0.272727273,1,1,9.198214401587961,-14,0.2,0.8
413,4.344711392,1.499441816,381040.8866,110405.1865,0.245913349,2.16648e18,1.173477969,0.0,1,2,14.147585293623553,-12,0.2,0.8
414,7.384493209,0.740974341,660356.847,58978.59961,0.168946179,3.978715e18,1.187995549,0.0,1,1,9.750989247448514,-4,0.2,0.8
415,8.458201694,0.941809832,335082.2469,183970.3858,0.250055888,3.141667e18,1.154365512,0.545454545,1,2,5.453019265086073,-25,0.2,0.8
416,2.595828159,0.575449586,820809.767,72908.87219,0.139724784,2.21841e17,1.132449417,0.545454545,1,1,8.59147090896829,-48,0.2,0.8
417,1.868790553,1.34933898,347432.3846,81708.518,0.324908891,3.897723e18,1.163542965,0.0,1,2,8.650223033134937,-12,0.2,0.8
418,5.953582411,0.554861467,393683.2272,279722.1404,0.299029443,1.12261e18,1.116498252,0.818181818,1,1,7.268193471373751,-48,0.2,0.8
419,7.760536843,0.745167644,706427.1273,223564.88,0.327704,2.817103e18,1.142443218,0.909090909,1,2,9.9085512967148,-7,0.2,0.8
420,3.607308336,0.978628992,448825.781,45641.94738,0.213154119,6.193537e17,1.097266931,0.636363636,1,1,8.224116960007247,13,0.2,0.8
421,2.258979939,0.638706619,574881.7444,169556.4183,0.236139772,1.46021e18,1.090565216,0.545454545,1,2,6.408658089033444,-27,0.2,0.8
422,6.884069899,1.076139089,458832.3088,117981.3902,0.321096784,4.674743e17,1.145840232,0.454545455,1,1,12.984329429576313,7,0.2,0.8
423,1.671275839,0.710018827,797690.1308,277031.184,0.191431543,2.966382e18,1.142353677,0.909090909,1,2,10.48173423697334,-18,0.2,0.8
424,8.348365224,0.605534246,533521.4691,259848.1754,0.102180966,1.90921e18,1.197890724,0.454545455,1,1,6.326026312283539,-48,0.2,0.8
425,0.293786107,1.36383488,400056.6678,180472.8847,0.295459508,4.892289e18,1.087572407,0.545454545,1,2,9.11394254909696,-12,0.2,0.8
426,8.815030945,1.671625328,340386.229,295125.3694,0.138878037,7.816194e17,1.108077991,0.818181818,1,1,10.69528189496653,-1,0.2,0.8
427,7.644790183,1.245503382,357445.3885,144668.7963,0.216732163,4.346699e18,1.160226663,0.818181818,1,2,7.534636316392522,-24,0.2,0.8
428,4.532898716,0.655633393,302231.0028,217181.7995,0.166712548,9.718841e17,1.162301041,0.545454545,1,1,7.296576247038204,-48,0.2,0.8
429,3.180031837,0.773324204,644093.8462,104644.6653,0.305247732,4.12977e18,1.084932172,0.636363636,1,2,9.855935246338895,-3,0.2,0.8
430,5.130946634,1.601036687,314484.917,48471.54617,0.108205485,2.318711e18,1.180086391,0.909090909,1,1,13.223246300512121,10,0.2,0.8
431,6.800488904,0.609778082,887170.0456,153468.2349,0.273654322,6.725798e17,1.130812314,0.454545455,1,2,10.720260601236607,-19,0.2,0.8
432,2.066040316,0.843015928,370186.8121,245434.1352,0.148207858,2.693601e18,1.126093252,0.0,1,1,5.878041284806821,-40,0.2,0.8
433,9.407614854,0.690524482,412707.3925,78852.65577,0.249608695,3.267151e18,1.156657391,0.454545455,1,2,6.1094983792036786,-18,0.2,0.8
434,0.61198808,0.558626328,1.055959318e6,61142.33555,0.33648531,2.210272e18,1.136692815,0.363636364,1,1,16.43715217536174,-1,0.2,0.8
435,2.78985332,1.214938187,471189.2989,286887.3534,0.253978729,1.842262e18,1.154996378,0.909090909,1,2,10.141118047025852,-9,0.2,0.8
436,5.833906401,0.890997585,588981.7979,203844.4705,0.210685427,4.831201e18,1.153039486,0.909090909,1,1,10.962845035089876,3,0.2,0.8
437,3.822808913,0.885884381,490270.5073,87514.23057,0.285156746,1.532096e18,1.17136218,0.454545455,1,2,8.078735136891193,-5,0.2,0.8
438,9.811786565,0.568040792,754537.6645,181725.4592,0.174827478,4.301723e18,1.173653853,0.090909091,1,1,8.59147090896829,-48,0.2,0.8
439,0.168686796,0.680830076,514201.884,228336.6247,0.141270246,5.445358e17,1.157151247,0.090909091,1,2,6.425879485163469,-18,0.2,0.8
440,1.886667013,1.76696022,308948.5014,197182.93,0.106731879,1.818171e18,1.163995285,1.0,1,1,8.43331978609519,-11,0.2,0.8
441,7.514686382,0.831567534,671656.9148,129271.6514,0.220920434,1.194423e18,1.189011463,1.0,1,2,15.346204851392152,-3,0.2,0.8
442,0.715749441,1.121455034,388483.5325,39864.94467,0.177657352,2.982042e18,1.175738212,0.818181818,1,1,8.595416570331912,15,0.2,0.8
443,6.481413702,0.76573185,345406.9473,254230.4724,0.1989024,2.007227e18,1.136298762,0.909090909,1,2,6.525721975507629,-48,0.2,0.8
444,3.231879578,1.440311169,333055.3791,152743.0118,0.136176817,1.282162e18,1.143063752,0.545454545,1,1,9.00774135519378,-18,0.2,0.8
445,5.021811593,0.648221169,600553.4073,67068.02088,0.329425139,3.066265e18,1.139804778,0.0,1,2,5.677638985561013,-7,0.2,0.8
446,8.945671108,0.983924856,375839.7615,208901.8757,0.127414526,4.057048e18,1.184453405,0.636363636,1,1,5.757282610671341,-4,0.2,0.8
447,1.296982446,0.596021804,431659.0501,109837.5223,0.26665227,4.603664e18,1.139332283,0.181818182,1,2,6.814182230788856,-7,0.2,0.8
448,2.685441435,1.07094437,557130.277,233784.9463,0.182758349,3.794668e18,1.128317844,1.0,1,1,15.83098074045831,-8,0.2,0.8
449,8.020065236,0.631401608,473215.0223,53257.89795,0.132488765,4.751766e18,1.162754227,0.818181818,1,2,6.29298692004359,-2,0.2,0.8
450,4.802002399,1.257060888,417906.6103,244949.1884,0.123484332,3.265828e17,1.14708754,0.727272727,1,1,13.154933803406069,-16,0.2,0.8
451,6.596205689,0.967006515,546928.0522,195091.7179,0.29043788,3.343649e18,1.137638365,0.909090909,1,2,11.799180267506223,-4,0.2,0.8
452,4.254967014,0.545440017,691809.9348,163528.0331,0.197371554,2.614093e18,1.096231786,0.181818182,1,1,6.936778387468916,-32,0.2,0.8
453,7.45603201,1.407038214,374604.8752,74160.93183,0.270574097,8.311572e17,1.192825807,0.454545455,1,2,16.226219626880148,19,0.2,0.8
454,0.366508057,1.020263545,315729.4858,287475.4263,0.233451974,4.206341e18,1.149149289,0.272727273,1,1,5.599471736802179,-2,0.2,0.8
455,5.764520864,0.702657876,826876.9866,111525.9174,0.103784911,1.557202e18,1.127243316,0.363636364,1,2,14.795393759976193,7,0.2,0.8
456,7.146031351,0.58497107,919374.5725,227175.6757,0.244196031,3.516327e18,1.157350776,0.363636364,1,1,11.590182840253926,-24,0.2,0.8
457,9.929365863,1.152749968,303477.0021,119539.5806,0.281585997,2.834254e18,1.176365797,0.727272727,1,2,5.534462075172045,-16,0.2,0.8
458,1.719296239,0.936325679,636357.4157,33823.82544,0.118397985,1.045459e18,1.159070159,0.272727273,1,1,25.56074091446848,14,0.2,0.8
459,2.873418399,0.73163389,361864.8821,174646.2484,0.334471212,2.459143e18,1.067198451,1.0,1,2,6.504855276511979,-26,0.2,0.8
460,0.910213944,0.66775832,738281.1338,251897.8158,0.306910389,3.853634e18,1.087643951,0.0,1,1,7.854250562348439,-12,0.2,0.8
461,3.732300499,1.104767277,534570.3917,93752.71081,0.224491127,4.971653e18,1.18072746,1.0,1,2,19.321770331322828,2,0.2,0.8
462,5.536882167,0.848262819,405257.5069,143081.6386,0.181462106,1.982858e18,1.138720438,0.363636364,1,1,5.54573533425511,-12,0.2,0.8
463,9.070154806,0.782789909,580556.4495,268040.4924,0.279418412,3.967623e17,1.117337279,0.636363636,1,2,9.650782827037272,-5,0.2,0.8
464,1.571389348,1.000863833,467900.3915,165381.7092,0.169508578,2.050928e18,1.176747342,0.909090909,1,1,9.564262176765535,-6,0.2,0.8
465,4.752673386,1.746906713,336005.9749,72546.81182,0.228005759,2.373954e18,1.141759407,0.363636364,1,2,15.848604432493298,3,0.2,0.8
466,3.035722801,0.664995384,543212.5425,41444.61574,0.253405249,1.247424e18,1.137262022,0.727272727,1,1,5.0754707286206795,-17,0.2,0.8
467,3.582432568,1.303901528,365722.7291,232034.151,0.307604881,3.534935e18,1.177617799,0.363636364,1,2,6.52875778543636,-10,0.2,0.8
468,9.220580477,0.579033647,324599.4149,133681.1754,0.316425765,1.510044e18,1.161780151,0.454545455,1,1,7.487350472442445,-48,0.2,0.8
469,7.867675433,0.697777104,629562.6819,188144.5748,0.21541505,3.750985e18,1.099355858,0.909090909,1,2,7.291450288439165,-2,0.2,0.8
470,1.068589019,1.525755299,311858.66,235352.983,0.258624119,7.258622e17,1.17437973,0.0,1,1,6.1571906858495735,-13,0.2,0.8
471,6.753722078,0.902732436,353471.0273,63175.42129,0.237437665,4.550681e18,1.179381437,0.909090909,1,2,5.2052423983247476,-17,0.2,0.8
472,2.112826253,0.551114154,889222.181,205238.9742,0.123237519,2.407883e18,1.109560873,0.454545455,1,1,9.32179143583285,-12,0.2,0.8
