BrFactor_ADAPT,nChromoSi_AWSoM,PoyntingFluxPerBSi,LperpTimesSqrtBSi,StochasticExponent,BrMin,rMinWaveReflection,REALIZATIONS_ADAPT,PFSS,UseSurfaceWaveRefl,Outcomes,rmse_Ur,rmse_Np,rmse_B,rmse_T,shift,Tmin,Tmax
2.006470588,2.09412e18,1.007843137e6,170955.8824,0.102941176,5.845588235,1.119117647,10,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.017058824,3.88235e18,882352.9412,46544.11765,0.151176471,7.928921569,1.039705882,7,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.027647059,4.51765e18,729411.7647,254338.2353,0.244117647,9.129901961,1.173039216,3,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
0.862941176,3.29412e18,658823.5294,104779.4118,0.277058824,7.536764706,1.132843137,1,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.048823529,6.58824e17,760784.3137,71691.17647,0.121764706,6.924019608,1.174019608,7,2.0,1.0,1,129.4266347453625,39.41296799052884,4.233254338819996,83493.87818942462,-26,0.2,0.8
1.392352941,4.30588e18,690196.0784,37279.41176,0.198235294,5.159313725,1.151470588,5,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.07,4.77647e18,972549.0196,214632.3529,0.135882353,6.139705882,1.013235294,4,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.085294118,2.63529e18,372549.0196,253014.7059,0.132352941,6.384803922,1.142647059,7,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.059411765,2.32941e18,568627.451,182867.6471,0.25,6.556372549,1.055392157,3,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.953529412,1.24706e18,584313.7255,42573.52941,0.320588235,7.267156863,1.098529412,12,2.0,2.0,1,124.3034132559746,18.079880039899056,3.1251362298480907,85072.53334189822,-23,0.2,0.8
1.974705882,3.78824e18,686274.5098,120661.7647,0.314705882,5.50245098,1.035784314,3,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.122941176,4.94118e18,576470.5882,110073.5294,0.174705882,8.933823529,1.149509804,4,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.154705882,3.15294e18,329411.7647,137867.6471,0.246470588,8.075980392,1.185784314,12,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.144117647,4.44706e18,1.070588235e6,129926.4706,0.11,6.875,1.074019608,12,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.133529412,1.45882e18,435294.1176,210661.7647,0.23,7.340686275,1.031862745,10,2.0,1.0,1,112.30256870489518,8.579897378495648,2.6479261185826473,73829.74933022549,-29,0.2,0.8
2.165294118,1.76471e18,635294.1176,284779.4118,0.119411765,5.625,1.153431373,8,2.0,2.0,1,123.4562883166001,16.134418212727336,2.9139262690754983,67614.12546676041,-31,0.2,0.8
1.318235294,3.85882e18,360784.3137,267573.5294,0.326470588,9.25245098,1.073039216,2,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.186470588,1.95294e18,607843.1373,202720.5882,0.265294118,9.987745098,1.179901961,4,2.0,2.0,1,126.10743279618539,21.21803456004115,3.1283220660386197,76177.3482738447,-35,0.2,0.8
2.197058824,3.76471e18,537254.902,96838.23529,0.221764706,6.727941176,1.13872549,10,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.207647059,2.89412e18,317647.0588,222573.5294,0.166470588,9.49754902,1.099509804,6,2.0,2.0,1,124.67595060703609,5.352174059753584,2.676959231585013,79676.15833804956,-23,0.2,0.8
2.260588235,3.95294e18,933333.3333,149779.4118,0.305294118,7.683823529,1.198529412,6,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.228823529,7.52941e17,909803.9216,57132.35294,0.328823529,8.786764706,1.112254902,4,2.0,2.0,1,152.1317169453482,72.96577209531748,5.715031851706728,84979.57023723653,-16,0.2,0.8
2.398235294,1.43529e18,698039.2157,141838.2353,0.334705882,6.237745098,1.141666667,9,2.0,1.0,1,125.54489122123879,30.686294728302578,3.7478191512419996,81190.39531408116,-25,0.2,0.8
2.25,4.54118e18,368627.451,75661.76471,0.259411765,8.541666667,1.121078431,9,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.218235294,1.81176e18,1.02745098e6,279485.2941,0.311176471,8.419117647,1.003431373,7,2.0,1.0,1,133.43414210046916,49.340767303949775,4.544850997740993,79090.48833523155,-27,0.2,0.8
0.852352941,2.04706e18,741176.4706,82279.41176,0.175882353,6.458333333,1.014215686,10,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.281764706,4.35294e18,874509.8039,174926.4706,0.213529412,5.649509804,1.026960784,6,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.292352941,3.69412e18,1.0e6,69044.11765,0.27,5.281862745,1.175,12,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.302941176,1.10588e18,843137.2549,242426.4706,0.318235294,9.840686275,1.184803922,8,2.0,1.0,1,137.29786342568406,48.07984129252568,4.633007005419572,80988.2721088305,-23,0.2,0.8
2.408823529,5.41176e17,352941.1765,238455.8824,0.247647059,5.232843137,1.090686275,7,2.0,2.0,1,107.70808119503182,6.342416891561037,2.6264587320749335,72140.93321744922,-21,0.2,0.8
2.419411765,2.23529e18,521568.6275,123308.8235,0.133529412,8.223039216,1.157352941,6,2.0,1.0,1,129.2654997057024,17.525611125676836,2.8433775561896164,73882.85570301849,-24,0.2,0.8
2.334705882,4.04706e18,901960.7843,107426.4706,0.118235294,6.041666667,1.130882353,5,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.366470588,3.08235e18,772549.0196,290073.5294,0.302941176,6.017156863,1.021078431,10,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.355882353,4.37647e18,592156.8627,184191.1765,0.292352941,9.620098039,1.084803922,1,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.345294118,1.62353e18,309803.9216,58455.88235,0.179411765,7.414215686,1.076960784,2,2.0,1.0,1,88.07280691737114,5.2702323259731285,2.712213889230545,70798.87977231467,-27,0.2,0.8
2.377058824,3.01176e18,1.031372549e6,73014.70588,0.188823529,9.375,1.134803922,1,2.0,2.0,1,140.07018715720992,64.231110079456,5.605029167259223,76818.04583824261,-24,0.2,0.8
2.451176471,6.11765e17,376470.5882,200073.5294,0.111176471,9.056372549,1.051470588,5,2.0,1.0,1,123.01853966654659,9.22231567480732,2.712543478216199,66551.58842356317,-20,0.2,0.8
2.239411765,4.42353e18,556862.7451,272867.6471,0.332352941,5.355392157,1.043627451,12,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.688823529,2.82353e17,470588.2353,62426.47059,0.237058824,5.796568627,1.156372549,2,2.0,1.0,1,115.8610565236583,10.405627396597863,3.2563645427364625,84274.43916002406,-10,0.2,0.8
2.324117647,2.51765e18,819607.8431,298014.7059,0.181764706,7.977941176,1.167156863,5,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.43,4.72941e18,619607.8431,246397.0588,0.153529412,6.482843137,1.191666667,10,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.440588235,4.89412e18,1.023529412e6,157720.5882,0.264117647,7.046568627,1.108333333,3,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.387647059,3.55294e18,466666.6667,230514.7059,0.240588235,8.860294118,1.010294118,6,2.0,1.0,1,130.10022962684727,11.934363204170246,2.4156120946092465,76371.47921918904,-29,0.2,0.8
2.461764706,1.17647e18,850980.3922,90220.58824,0.254705882,5.943627451,1.04754902,2,2.0,2.0,1,143.02223131934818,53.61497258607418,4.935902486103629,84110.4505761927,-14,0.2,0.8
2.482941176,3.90588e18,796078.4314,124632.3529,0.199411765,9.031862745,1.096568627,2,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
1.35,4.23529e17,1.011764706e6,55808.82353,0.206470588,7.708333333,1.006372549,10,2.0,2.0,1,133.12691146698344,22.002177141896833,3.734414034113558,84622.92411943391,4,0.2,0.8
2.493529412,4.63529e18,952941.1765,83602.94118,0.238235294,9.865196078,1.054411765,7,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.504117647,1.34118e18,992156.8627,188161.7647,0.17,7.242647059,1.178921569,8,2.0,2.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.514705882,2.77647e18,647058.8235,165661.7647,0.268823529,8.713235294,1.040686275,1,2.0,1.0,0,453.84024719818024,7.532585114288719,5.025976405826278,111819.04423150636,-48,0.2,0.8
2.525294118,2.28235e18,345098.0392,51838.23529,0.307647059,9.644607843,1.139705882,5,2.0,2.0,1,99.16604415962736,10.122068937648917,2.5215520930481494,74790.31679332386,-25,0.2,0.8
2.535882353,7.29412e17,588235.2941,264926.4706,0.187647059,8.125,1.016176471,7,2.0,1.0,1,122.79865910578155,18.945999668215087,3.18439782045852,70223.01464034138,-27,0.2,0.8
2.546470588,4.11765e18,1.08627451e6,208014.7059,0.279411765,7.487745098,1.049509804,8,2.0,2.0,1,138.9695831443543,56.14113528788194,5.0548148988712125,77434.5911722169,-19,0.2,0.8
2.557058824,3.31765e18,552941.1765,215955.8824,0.147647059,5.575980392,1.128921569,2,2.0,1.0,1,127.32131247203853,14.666273011348478,2.8677304744602425,66653.99613514966,-25,0.2,0.8
2.567647059,1.38824e18,415686.2745,278161.7647,0.159411765,8.590686275,1.080882353,4,2.0,2.0,1,140.39243078947908,8.848313181551068,2.778228726370116,68496.18887001455,-23,0.2,0.8
2.578235294,1.92941e18,1.062745098e6,87573.52941,0.317058824,7.781862745,1.14754902,12,2.0,1.0,1,140.88339360323104,67.68545877937677,6.179919861278332,79117.25164382943,-24,0.2,0.8
0.640588235,6.35294e17,784313.7255,258308.8235,0.293529412,6.164215686,1.175980392,1,2.0,2.0,1,212.09938013140035,5.991281657700256,4.033618781803858,76743.06185232857,7,0.2,0.8
2.599411765,2.35294e18,968627.451,247720.5882,0.233529412,8.517156863,1.117156863,5,2.0,1.0,1,149.89474544197563,52.239035139812664,5.255899520832747,75376.36446524225,-27,0.2,0.8
2.61,2.70588e18,490196.0784,66397.05882,0.337058824,8.174019608,1.081862745,9,2.0,2.0,1,116.24664590563475,18.924054856746363,2.9276114889548186,77256.45177136481,-31,0.2,0.8
2.620588235,9.64706e17,654901.9608,119338.2353,0.164117647,7.512254902,1.053431373,10,2.0,1.0,1,126.52400164602956,30.588622961486678,4.012981194249373,75529.14656328189,-25,0.2,0.8
2.631176471,2.91765e18,945098.0392,118014.7059,0.219411765,5.821078431,1.193627451,7,2.0,2.0,1,123.63065992360269,46.85746254317839,4.90733864733753,73789.04877852199,-27,0.2,0.8
2.641764706,9.17647e17,1.082352941e6,225220.5882,0.248823529,9.473039216,1.16127451,1,2.0,1.0,1,140.2718329649877,71.09950438927075,6.261271768648269,74432.15761117717,-22,0.2,0.8
2.652352941,3.22353e18,356862.7451,41250.0,0.127647059,7.634803922,1.019117647,4,2.0,2.0,1,96.95520514969462,7.269962770436596,2.6226636257900418,71811.43329403535,-32,0.2,0.8
